Timestep,a_0,a_1,b
64,-22.491192625792237,-23.260213632431366,2.0793173521256214e10
64,-22.505460064263893,-29.434041250205237,2.0804375464938347e10
64,-22.155293072415244,-23.64545472546819,2.079444668770083e10
64,-17.47509203665774,-16.75436943811888,2.0779589837438793e10
64,-23.025508661610147,-23.20473140051749,2.0797577661468803e10
64,-19.57607183492609,-21.18251920643698,2.079022238002301e10
64,-22.11072601478895,-23.489378704750095,2.0798163997766087e10
64,-21.558143682587907,-24.833506242904544,1.8739973193041355e10
64,-18.313058072872767,-22.314364863415793,1.873719799016041e10
64,-22.97588276835086,-24.476398299653937,1.9838615664324028e10
64,-20.66165386515136,-22.156299553261203,1.87374154248311e10
64,-19.542678720567164,-22.137731467640837,1.873738292295451e10
64,-29.312241399437596,-17.979085133215303,2.024453996222653e10
64,-21.21020653276938,-22.215371302976774,2.018628704398634e10
64,-19.676478094300805,-22.174004193871642,2.015661132652398e10
64,-20.80023296976142,-20.36582781707711,2.0484014696605118e10
64,-20.51034684641934,-19.141509184974026,2.0713680521317005e10
64,-23.677662302456746,-24.343509094974053,2.0801309016996185e10
64,-19.92137347016389,-20.19145574123601,2.0760569515606316e10
64,-18.82308044194581,-18.780432398048596,2.0758117743301743e10
64,-22.753987297942277,-23.449050804488124,2.0534263185709293e10
64,-18.91210941799277,-21.535662099410587,2.0797066419416283e10
64,-21.018960704202954,-23.383385133907428,2.057315220021985e10
64,-32.40451882358255,-35.42248372910878,1.944044696358163e10
64,-22.315916297898003,-22.90529264535276,2.0722607756517464e10
64,-18.709628377934663,-18.838213019528812,2.078768693723198e10
64,-20.660280424042263,-21.631623071039208,2.0738643102788036e10
64,-21.28238391672977,-23.86450743675897,2.080191986777118e10
64,-19.694119138516907,-20.94169142873921,2.068589972627129e10
64,-22.72355937708972,-23.182843403879552,1.8744923064361008e10
64,-25.527940221115696,-29.737435827449865,2.0808213175354115e10
64,-24.373425258132443,-25.519849358473877,2.07810304717427e10
64,-21.16522508803966,-18.977152104114687,2.079019005986955e10
64,-19.911541417316858,-23.37918345880625,2.04278281653061e10
65,-150.0,-150.0,1.752060154310633e10
65,0.0,0.0,1.3489772231126236e10
65,-46.66923406674509,-78.63608653941634,1.0414427394469793e10
65,-149.99999999999991,-19.66988064361237,1.9235916350223976e10
65,-16.361941181876446,-18.572120917921414,1.8383363381393776e10
65,-0.262212461174976,-75.03222246701404,1.8949168261751953e10
65,0.0,0.0,1.7331542585966995e10
65,-5.818997836315838,-0.7630599527051416,1.8943383964200153e10
65,-15.378779995977572,-32.65008512737877,1.9154454966533783e10
65,-59.28308855265284,-96.79541487582205,1.7772543567360374e10
65,-53.49899171304702,-12.611012239406296,1.755856078941205e10
65,-15.378779995977572,-27.364813198107274,1.887450382766086e10
65,-34.03546522356405,-16.32746830362678,1.9091929058831577e10
65,-17.252751192335843,-5.529203923872614,1.924258687447088e10
65,-32.75619930069238,-38.67754849581087,1.9203434202024155e10
65,-19.961258541322714,-46.35720672338399,1.9169770650198547e10
65,-35.78699149872746,-65.83309726930433,1.939350740578269e10
65,-17.59068715383571,-30.794754302999873,1.9389916033435303e10
65,-34.83058898568707,-30.738734690988824,1.9391016461580986e10
65,-33.38925222913195,-27.144092286949014,1.8854517412936733e10
65,-19.345658516426187,-22.185669073484856,1.7789911206493683e10
65,-17.92520498421371,-22.177587699794124,1.7789824559020638e10
65,-15.894687764579462,-22.149038734584664,1.7788872842985985e10
65,-21.240689567555663,-30.74783701496609,1.939113150525959e10
65,-34.93886953635988,-27.974544947510743,1.9378708721148933e10
65,-18.540521381746988,-22.894999304075988,1.935374338881375e10
65,-21.669057951067057,-23.260213632431366,1.937535791467087e10
65,-20.354323551330264,-27.50160667252006,1.9386266190091137e10
65,-21.823542710917913,-23.90811910708422,1.9377727907699703e10
65,-16.44416866419482,-16.75436943811888,1.935927523104769e10
65,-20.466066149605638,-22.683898034214145,1.9378243603551796e10
65,-18.510579542956645,-20.45852963764295,1.936846748422928e10
65,-21.112854828410157,-24.058232176416354,1.938125222753072e10
65,-26.44930691764116,-32.32752428488854,1.779944771614283e10
65,-17.625738651165737,-22.159125366820316,1.778977860353144e10
65,-20.901294577883963,-24.476398299653923,1.864396509822616e10
65,-32.79915666728412,-22.142817858508558,1.779017093698812e10
65,-17.649921704132474,-22.137005233867278,1.778985217658275e10
65,-31.793380171199647,-18.280881525038016,1.88496191966687e10
65,-18.50557130660786,-20.594692737630826,1.909775689761327e10
65,-17.722690416666925,-21.114152143811374,1.8973824034551388e10
65,-19.4203428061638,-19.536192480069907,1.927706014369687e10
65,-32.22863953970826,-20.227331453047412,1.932123259844238e10
65,-21.017407987859258,-24.34350909497406,1.9383892132048115e10
65,-18.040150175503474,-19.70802459536595,1.934447767696092e10
65,-16.961880652992747,-17.549938384216333,1.934576975647243e10
65,-36.69796104025259,-30.44181920672541,1.9018936776092712e10
65,-17.37221215300639,-20.600622250557212,1.9375661347776783e10
65,-21.136816360630956,-24.150777993697606,1.916162050763205e10
65,-21.39857046895444,-27.03695041732011,1.827689370247683e10
65,-33.90820640188678,-25.79748479021672,1.9315162308123413e10
65,-31.652372144681472,-18.914593269716306,1.9361498886658768e10
65,-32.905590542951245,-21.205981399285125,1.931992745496939e10
65,-20.6192223233595,-23.99200637386289,1.938456481285647e10
65,-17.88473162243376,-19.87182753672662,1.9331653281363132e10
65,-21.07491888682332,-23.895907315320304,1.7800636095020912e10
65,-24.984742972015088,-34.49237496310427,1.9397652006377705e10
65,-22.15123471770876,-26.677650668071536,1.9359147664289337e10
65,-17.1759097228592,-17.745263850018475,1.936502223821721e10
65,-17.67390297843695,-22.43773045189115,1.9106952308125916e10
66,-150.0,-150.0,1.6465799185799843e10
66,0.0,0.0,1.2008661341771599e10
66,-30.761038845417858,-72.17213760038703,8.736014724288614e9
66,-149.99999999999991,-19.66988064361237,1.7760614953675354e10
66,-15.378779995977572,-18.564044814726802,1.6888406347219883e10
66,-0.262212461174976,-75.03222246701404,1.74958475410847e10
66,0.0,0.0,1.6189579511365566e10
66,0.0,0.0,1.7436619289689438e10
66,-15.378779995977572,-32.65008512737877,1.765310494209952e10
66,-41.14900957627341,-96.79541487582205,1.6650597342996246e10
66,-53.49899171304702,-12.611012239406286,1.640208037551118e10
66,-15.378779995977572,-27.364813198107274,1.747893808417259e10
66,-21.5596460578123,-16.32746830362679,1.7634174231819603e10
66,-17.252751192335843,-5.529203923872614,1.7735906685182003e10
66,-38.921938583456104,-59.210249881433654,1.7654466099894154e10
66,-18.971083306750987,-64.96014435719032,1.7743966088993774e10
66,-28.77623348559286,-65.83309726930433,1.790645461937988e10
66,-15.472587470237865,-30.794754302999873,1.788406878151348e10
66,-18.67104100216353,-30.73873469098881,1.788491913080089e10
66,-103.57083884301959,-16.94935662902941,1.665911111009938e10
66,-18.401556293794314,-22.185669073484856,1.6624318668558369e10
66,-16.931096696717105,-22.175702045932955,1.662416064893333e10
66,-15.894687764579462,-22.149038734584668,1.662376364869292e10
66,-17.888566748099638,-30.747837014966073,1.7885043868407223e10
66,-19.162736225047954,-23.90704991524291,1.784718936819111e10
66,-17.524476533203554,-22.89499930407598,1.784499524583702e10
66,-20.98088009456196,-23.260213632431366,1.786637254457334e10
66,-17.356965283420557,-30.04522926193442,1.7883939329991814e10
66,-21.44329877442007,-24.9725352440139,1.787225673986194e10
66,-15.73450152220008,-16.75436943811888,1.7848476402910915e10
66,-18.031598383875966,-23.651757697829826,1.787084732128265e10
66,-20.4033600116543,-22.98409341004572,1.786271547549548e10
66,-19.450130521681604,-26.68650146525387,1.7380567848915554e10
66,-38.5248297559956,-66.96760980307914,1.6659053272095451e10
66,-16.561754885957956,-22.152931835265267,1.6624072982807755e10
66,-18.431269803257102,-25.50503705338097,1.7293790902021324e10
66,-18.67103535929634,-22.14191614649227,1.6624437414032022e10
66,-16.61598128223108,-22.13585935425478,1.6624138502272991e10
66,-16.695637203181903,-17.607465813454986,1.7561585189098167e10
66,-19.886220273453706,-21.735347671408324,1.7737945448395256e10
66,-16.57979757604272,-23.824590446922123,1.7115332819138996e10
66,-15.903895500152164,-16.668544555628007,1.7848160349311806e10
66,-18.39065609437608,-19.64447653308794,1.7822511438869495e10
66,-16.390555598374878,-21.699019555851596,1.786826011490426e10
66,-19.68477401454807,-21.95458588695075,1.7753274044360516e10
66,-18.644691613218853,-18.948899741188107,1.7822464757800705e10
66,-24.44680317396933,-37.32942497542752,1.7663025771649094e10
66,-16.517437176386817,-21.384681778471506,1.7868147883948822e10
66,-22.800894318009057,-30.14881348700409,1.778831785183657e10
66,-23.676252140638862,-33.6708212863237,1.7224278124059967e10
66,-16.92115708681929,-28.624780310655964,1.7825212072528683e10
66,-18.599997071744106,-19.086878590687114,1.7832997215729076e10
66,-18.07638006564227,-22.9663002552508,1.7842544021727448e10
66,-18.569328622335256,-24.460610899499382,1.7876209692803337e10
66,-16.096104652763138,-18.012932853474698,1.7832742846922665e10
66,-23.11245883754178,-25.998288668905616,1.664397983498032e10
66,-28.107851091440523,-50.32802166700862,1.7905695201289246e10
66,-25.640201248907875,-34.59311633723411,1.7851117786914368e10
66,-16.255868176890793,-17.442216761934436,1.7852916260562717e10
66,-17.3355368054886,-21.820115800385135,1.7693036280121742e10
67,-150.0,-150.0,1.5725997112811546e10
67,0.0,0.0,1.077471958135297e10
67,-21.098449135925048,-72.17213760038703,7.951857352568868e9
67,-149.99999999999991,-19.66988064361237,1.6534473244964102e10
67,-15.378779995977572,-18.564044814726795,1.564039662220007e10
67,-0.262212461174976,-75.03222246701404,1.629290291530695e10
67,0.0,0.0,1.535430226600792e10
67,0.0,0.0,1.6201607809381731e10
67,-15.378779995977572,-32.65008512737877,1.6401571382291025e10
67,-30.450445144070535,-96.79541487582205,1.5842358624043842e10
67,-53.498991713047005,-12.611012239406278,1.5551782004029182e10
67,-15.378779995977572,-27.364813198107274,1.6353019871054556e10
67,-21.04342490317252,-16.327468303626798,1.6436064847368587e10
67,-17.252751192335843,-5.529203923872614,1.6480066277831324e10
67,-50.14678647663765,-74.5047054913333,1.6368121216078789e10
67,-17.628518255737028,-96.46678945833754,1.659660770123164e10
67,-20.072268026921936,-65.83309726930433,1.6675630748762896e10
67,-15.472587470237865,-30.794754302999873,1.663127462411722e10
67,-21.415480842926335,-30.690666944019004,1.6632804101213593e10
67,-112.60267604829252,-15.438690973455452,1.5685249107219486e10
67,-16.666569821451922,-22.185669073484856,1.5766003821217606e10
67,-17.36567656322419,-22.159327643526247,1.5766129828422249e10
67,-15.894687764579462,-22.14903873458468,1.576558857693356e10
67,-18.07913162516082,-30.74271062350944,1.6632509895142445e10
67,-16.977928364635012,-17.080977596062432,1.654328205329906e10
67,-17.524476533203547,-22.894999304075963,1.6587712129575584e10
67,-20.105467828188228,-23.26021363243137,1.6609492339496931e10
67,-16.297787982201488,-29.02225659829104,1.6627222303303757e10
67,-20.31967231631728,-26.140027251911096,1.6619858548024208e10
67,-15.73450152220008,-16.75436943811888,1.6588630216937742e10
67,-19.15706884013376,-27.031156643149295,1.6623628505780914e10
67,-21.185568115888398,-25.380016025988247,1.6610208951317564e10
67,-18.208785811200368,-22.824489746277834,1.57677934576196e10
67,-24.3805005416195,-27.80123886501383,1.577910851655624e10
67,-16.072411256317643,-22.14903873458468,1.5765692937899147e10
67,-16.714127252442122,-24.96925663066662,1.6328369718511314e10
67,-17.11339573069206,-22.14191614649226,1.5766173150875551e10
67,-17.699407208808335,-22.114207515141384,1.5766318141672382e10
67,-15.59323760736199,-16.530485094452338,1.6342794174605377e10
67,-18.035770735327464,-20.980768914248056,1.6566268448887463e10
67,-16.940601234745433,-22.141984397825073,1.5766227211268337e10
67,-15.693741553435968,-16.605850349322658,1.6587948252777662e10
67,-16.941473846148398,-17.68458104071976,1.6589642557660889e10
67,-16.52815745338469,-22.76384562252764,1.6614046021705591e10
67,-18.342396147717718,-19.740149262214874,1.6543767673645386e10
67,-17.072022253610857,-19.589263103057398,1.6580095128655071e10
67,-22.455073010836138,-43.91983337090978,1.6497801109312887e10
67,-16.501714103456603,-19.361908140522516,1.6602263688185463e10
67,-18.326893930945488,-24.832849504501784,1.654257908314481e10
67,-22.68565024418501,-26.160947665015595,1.6058307317478407e10
67,-17.188584982504313,-32.62026664993511,1.6571533776572838e10
67,-19.349992736665868,-17.902097143576757,1.6497550707101067e10
67,-20.9499182854998,-26.41302001816407,1.659476358041932e10
67,-17.353709448357588,-26.091621019611875,1.6623173280964977e10
67,-16.089624087838285,-18.138860755368675,1.6515280099665142e10
67,-20.530045504283223,-24.211488421732305,1.5807510922143848e10
67,-18.423646483007527,-27.587019860000442,1.6627095280292908e10
67,-27.06953300435672,-41.49437868459737,1.660559009033667e10
67,-16.57866906928723,-17.922499696591036,1.6595817367166962e10
67,-17.263206039580645,-21.839109172525262,1.6294714448187298e10
68,-150.0,-150.0,1.5004847568859682e10
68,0.0,0.0,9.671464650380287e9
68,-17.956687947595213,-72.17213760038703,7.101458496079061e9
68,-149.99999999999991,-19.66988064361237,1.5288689295974438e10
68,-15.378779995977572,-18.55631503816879,1.4388005104344719e10
68,-0.262212461174976,-75.03222246701404,1.507073890136501e10
68,0.0,0.0,1.4541416105890066e10
68,0.0,0.0,1.494790493297514e10
68,-15.378779995977572,-32.65008512737878,1.5131133612639238e10
68,-16.313248468700774,-96.79541487582205,1.5051900646144354e10
68,-55.87042728100614,-7.242344861492748,1.4700951983748598e10
68,-15.378779995977572,-27.364813198107274,1.5221661390138178e10
68,-20.12022404724612,-16.303539954639422,1.5224573125800777e10
68,-17.25275119233584,-5.529203923872616,1.5205440658194881e10
68,-66.31653891641838,-108.41105888081289,1.5069872689847387e10
68,-16.313248468700774,-138.78169696553803,1.545132235219447e10
68,-15.559530703742238,-65.83309726930433,1.542468090583041e10
68,-15.472587470237865,-30.794754302999873,1.5359770251081448e10
68,-19.191368223214646,-30.66637989359015,1.5360206355131256e10
68,-112.60267604829252,-15.438690973455452,1.4870435273904509e10
68,-15.378779995977572,-22.185669073484856,1.4929513441309366e10
68,-18.669002263001644,-22.12069354625361,1.4929549728210152e10
68,-18.10572105858756,-21.992051567869623,1.4929173190360514e10
68,-15.472587470237865,-30.794754302999873,1.5359770251081451e10
68,-16.5998168079947,-17.08097759606244,1.5264726981563953e10
68,-16.01620295382737,-22.63984770457002,1.530893834514788e10
68,-16.317764497171048,-18.79930552029047,1.5313343277793827e10
68,-15.518486512135343,-30.112558177245774,1.535750169417464e10
68,-29.40309365285467,-22.71782418432971,1.5331704164343355e10
68,-15.73450152220008,-16.75436943811888,1.5310172060871696e10
68,-17.327651334422807,-27.913861753956965,1.5351813718055428e10
68,-19.71333179629641,-25.842895337449864,1.533580310987632e10
68,-40.18706489162495,-39.68184808824036,1.4967040855565672e10
68,-37.65656344728888,-34.95819036322466,1.4963211132721807e10
68,-15.378779995977572,-22.185669073484856,1.4929513441309364e10
68,-15.511793407326767,-25.618760394009012,1.5268312542005997e10
68,-17.53978322697223,-22.077745186903115,1.4929714515865479e10
68,-22.942114359654653,-21.97412001756064,1.4929974416303753e10
68,-15.615997704177865,-14.749388133604466,1.5232167927184649e10
68,-19.95142310344109,-22.574221755405915,1.5325758644584179e10
68,-16.808234572659178,-22.145686738757487,1.4929973156339407e10
68,-15.693741553435968,-16.605850349322655,1.530946528217199e10
68,-15.870102325054702,-16.59662556119867,1.5309473840524925e10
68,-15.601418692480578,-22.883196501047593,1.5337654765387735e10
68,-23.026488248134182,-19.21151256585928,1.515820943757737e10
68,-15.677052679333277,-18.873118506843998,1.526583709884996e10
68,-29.716812781611253,-47.30912225494168,1.5227423704177855e10
68,-15.611220945509759,-19.138793591224392,1.5323083418053967e10
68,-16.509356011227766,-19.764485871450358,1.5288733022237312e10
68,-27.079841396521434,-32.70310663849331,1.515600878324859e10
68,-16.532974188186376,-39.14489040978936,1.5330341205888603e10
68,-19.15353399266496,-17.639531278319954,1.5286264540476055e10
68,-21.607064965025163,-31.400087312795797,1.5337821686293842e10
68,-22.87220816035569,-28.83049840915244,1.534677934752734e10
68,-16.147516764211566,-18.36304360659771,1.527873813919546e10
68,-22.42981929523171,-21.32538925022692,1.5021931845206514e10
68,-16.490784851225953,-26.3450921960805,1.534352239251768e10
68,-27.22775417120701,-55.683300326931295,1.538966303871042e10
68,-15.620612000802195,-18.304545697050692,1.5319239336460567e10
68,-17.32382043521888,-21.721052148809267,1.5245356306586721e10
69,-150.0,-150.0,1.4084825491011587e10
69,0.0,0.0,1.3531889116208559e10
69,-17.956687947595213,-72.17213760038703,6.451005091797565e9
69,-149.99999999999991,-19.66988064361237,1.4019162094266975e10
69,-15.378779995977572,-18.55128603756048,1.3164275271899242e10
69,-0.262212461174976,-75.03222246701404,1.3829243236360876e10
69,0.0,0.0,1.3531889116208567e10
69,0.0,0.0,1.3671079015321716e10
69,-15.378779995977572,-32.650085127378794,1.3838555629463137e10
69,-15.378779995977572,-96.79541487582205,1.4066425337126635e10
69,-55.8704272810061,-7.242344861492742,1.3678512150732424e10
69,-15.378779995977572,-27.364813198107274,1.4010654727965782e10
69,-17.67276138109432,-9.256070545749434,1.3928723959789879e10
69,-17.252751192335833,-5.529203923872617,1.3907287373487644e10
69,-149.99999999999997,-149.99999999999997,1.4224015390124733e10
69,-15.378779995977572,-138.78169696553803,1.422641935109407e10
69,-15.559530703742238,-65.83309726930433,1.4152027568745007e10
69,-15.472587470237865,-30.794754302999873,1.4064679431069221e10
69,-37.399871518871734,-30.037812088149142,1.4065169761799341e10
69,-112.60267604829251,-15.438690973455452,1.3858029851682802e10
69,-15.378779995977572,-22.185669073484856,1.389638886994658e10
69,-76.33737850951695,-17.947091536296544,1.387611545294118e10
69,-50.733446089661044,-19.67542697299487,1.3888585355502836e10
69,-15.472587470237865,-30.794754302999873,1.406467943106923e10
69,-16.573275468860842,-17.550549347809987,1.396476929756532e10
69,-16.01620295382736,-22.639847704570027,1.400921576344955e10
69,-16.317764497171062,-18.799305520290474,1.4011423142787636e10
69,-15.684870539013602,-27.639597221388705,1.405074918762585e10
69,-28.359009012569746,-20.590581598944027,1.4024155447706741e10
69,-15.734501522200082,-16.75436943811888,1.4007513752177937e10
69,-15.61836776039512,-32.914947212281035,1.3480035606559002e10
69,-19.091121497578193,-25.842895337449868,1.4038165142694992e10
69,-80.9425809163818,-68.19567875745327,1.4013770674205217e10
69,-52.845961255001114,-43.66672760622906,1.3967749292544657e10
69,-15.378779995977572,-22.185669073484856,1.3896388869946573e10
69,-15.542829869974906,-26.419815035464634,1.4048764217484905e10
69,-35.63114775266796,-21.17423410224754,1.3895696421042208e10
69,-30.94488814498385,-21.75027969031133,1.389836120647037e10
69,-15.605735630507473,-14.57576279226016,1.3972185190490528e10
69,-19.105970132501092,-23.90272252603709,1.403825712088081e10
69,-16.313248468700777,-22.15953166983589,1.3896589684498781e10
69,-15.668931137666505,-16.515447425707563,1.4006254942770065e10
69,-15.70639992882855,-16.651974289942604,1.4007012243765965e10
69,-15.60141869248057,-22.8831965010476,1.4037674531849472e10
69,-23.265895199605456,-18.56075852479975,1.3986739073427273e10
69,-15.689644986113178,-18.912910371472275,1.3975208964538136e10
69,-15.63820066737393,-49.52623204111455,1.4109180813150784e10
69,-15.611220945509768,-19.1387935912244,1.402124597556517e10
69,-15.67558678252955,-17.426019872270565,1.3996329825991177e10
69,-42.51326893457267,-35.40700769609547,1.3964252162515715e10
69,-15.652665179436969,-36.7367006707307,1.4073297658133495e10
69,-20.39291034047232,-18.179098972311746,1.4009859073648003e10
69,-47.50857651051507,-34.36610129753355,1.407344931337183e10
69,-25.64260175117315,-38.59505963390445,1.4085885047508942e10
69,-16.300740994650653,-18.16309840883461,1.4004373388292643e10
69,-23.20318744644221,-20.900156238530997,1.3950543478828394e10
69,-15.585698926590103,-32.261971013940496,1.4067807753081041e10
69,-34.38758318301903,-60.87366379444528,1.4132561134840351e10
69,-15.618164669517965,-18.312790464158773,1.4017058843229664e10
69,-15.825141637308986,-23.2760476620704,1.4027510168688911e10
70,-150.0,-150.0,1.2659299886229172e10
70,0.0,0.0,1.20065944887645e10
70,-16.313248468700756,-72.17213760038703,5.741027883305171e9
70,-149.99999999999991,-19.66988064361237,1.2429578082249367e10
70,-5.8189978363158446,0.0,5.256987135725256e9
70,-0.262212461174976,-75.03222246701404,1.2271677683438587e10
70,0.0,0.0,1.20065944887645e10
70,0.0,0.0,1.2068351187767551e10
70,-15.378779995977572,-32.65008512737881,1.2225017563895355e10
70,-15.378779995977572,-96.79541487582205,1.2566396785267067e10
70,-150.0,-19.444127816671116,1.2359911976439236e10
70,-15.378779995977572,-27.364813198107274,1.2413543193004665e10
70,-17.25275119233578,-5.529203923871439,1.2284130049990578e10
70,-17.517860142281975,-11.153909802743092,1.2299053730718004e10
70,-149.99999999999997,-149.99999999999997,1.2721056585232224e10
70,-15.378779995977572,-138.78169696553803,1.2678954249902752e10
70,-15.559530703742238,-65.83309726930433,1.2554188474898628e10
70,-15.472587470237865,-30.794754302999873,1.2444694510187515e10
70,-42.516237796886315,-29.861192238017296,1.2451326291273918e10
70,-112.60267604829248,-15.438690973455452,1.2334263478980534e10
70,-15.378779995977572,-22.185669073484856,1.2348698498186352e10
70,-94.74651768055125,-16.66706598334704,1.2339112884883938e10
70,-58.98286817818714,-19.089703816213884,1.234830228078783e10
70,-15.472587470237865,-30.79475430299989,1.244469451018752e10
70,-16.539412381000403,-18.14965813452237,1.2342661255045544e10
70,-16.016202953827353,-22.639847704570037,1.2385958333748276e10
70,-16.395363537792456,-17.697955995044904,1.237899015217278e10
70,-15.531620595771047,-29.298951108503758,1.2428904358433468e10
70,-28.53508787862056,-20.63315476256024,1.2402026811167484e10
70,-15.734501522200091,-16.75436943811889,1.2380243962640293e10
70,-15.618367760395124,-32.914947212281035,1.1925492900166222e10
70,-18.804823398259717,-25.793784342634265,1.2416913326094902e10
70,-98.94709060249708,-80.89392134516477,1.254782793772813e10
70,-63.18173539542141,-49.592536856641225,1.2464732759289356e10
70,-15.378779995977572,-22.185669073484856,1.2348698498186352e10
70,-15.49201465524433,-28.982278956413552,1.2437922562008749e10
70,-49.43958031404774,-20.484619349131187,1.2353959278800549e10
70,-41.55814370112451,-21.453423292693014,1.2357217124748714e10
70,-15.592642639962468,-14.35424080502778,1.2356858332653732e10
70,-34.15897966787836,-24.087696081233116,1.2423914391151415e10
70,-31.40004461897962,-21.731397226173442,1.2374125943243351e10
70,-15.647854942637846,-16.438651064575357,1.2378427586357014e10
70,-15.647854942637846,-16.43865106457536,1.2378427586357008e10
70,-15.564706187730375,-24.57390741495895,1.242058015139383e10
70,-26.788913576053872,-20.078598750229883,1.2392431038065409e10
70,-15.689644986113178,-18.912910371472254,1.2380104488948849e10
70,-15.656556992221315,-45.7212968212036,1.2495761863578295e10
70,-15.601115015267542,-19.883660495127575,1.239861436966602e10
70,-15.679597742810127,-17.167454403031698,1.238179270691269e10
70,-29.93246326275174,-26.77233777228503,1.239087890606953e10
70,-15.71047177098714,-20.724847988627044,1.2398974627697905e10
70,-20.39291034047233,-18.179098972311742,1.2392165596917103e10
70,-47.50857651051504,-34.36610129753354,1.2472121689504192e10
70,-36.71620100528112,-28.65342979803537,1.244901860236008e10
70,-16.441647752098202,-17.55156758152697,1.2386924200830544e10
70,-23.741913711368785,-20.675854029913616,1.2379907429690472e10
70,-15.592100089748667,-34.61037817203031,1.2460952734887428e10
70,-75.16705385213797,-75.055351306321,1.257136431961486e10
70,-15.612793096554043,-18.49447341778993,1.2391178111244984e10
70,-15.655070984953342,-24.855214580841007,1.242108388547694e10
71,-150.0,-150.0,1.1012849861246918e10
71,0.0,0.0,1.0271434142968971e10
71,-16.313248468700756,-72.17213760038703,5.826665228700126e9
71,-149.99999999999991,-19.66988064361237,1.0697804991234364e10
71,-5.8189978363158446,0.0,4.496659874902401e9
71,-0.262212461174976,-75.03222246701408,1.0576461487687675e10
71,0.0,0.0,1.0271434142968971e10
71,0.0,0.0,1.0328044887623203e10
71,-149.99999999999991,-19.66988064361237,1.0697804991234365e10
71,-15.378779995977572,-96.79541487582205,1.085076609329329e10
71,-150.0,-19.444127816671116,1.0633210578152668e10
71,-15.378779995977572,-27.364813198107274,1.065348548838617e10
71,-17.25275119233578,-5.529203923871439,1.0522744973324818e10
71,-19.640053810159596,-56.17960660489789,1.0631964516573988e10
71,-149.99999999999997,-149.99999999999997,1.106946060590114e10
71,-15.378779995977572,-138.78169696553803,1.0986272623419268e10
71,-15.559530703742238,-65.83309726930433,1.081468982528635e10
71,-15.472587470237864,-30.794754302999873,1.068491090552862e10
71,-50.43124928178828,-27.897533915496677,1.0693156465305948e10
71,-112.60267604829241,-15.438690973455452,1.0597337991200516e10
71,-15.378779995977572,-22.185669073484856,1.0589389893250206e10
71,-117.67230192099589,-13.34580359732194,1.0583207917275326e10
71,-69.15715542070274,-18.367311922850668,1.0599367101694237e10
71,-15.475883103005794,-32.77389367852398,1.062407399997904e10
71,-16.535128118609176,-18.76300833847761,1.0577873526771297e10
71,-15.871446748882201,-24.64290086556107,1.0634444991611172e10
71,-16.395363537792452,-17.69795599504491,1.061325890679288e10
71,-15.451522716568205,-29.267261787575414,1.0653856465253265e10
71,-39.29674796533157,-23.23515877320307,1.0662229845835732e10
71,-15.734501522200098,-16.754369438118893,1.061420167314684e10
71,-15.618367760395135,-32.914947212281014,1.0243159752250925e10
71,-19.342888342709315,-24.986264502490307,1.0651814390333515e10
71,-106.68755718721962,-97.14052033693427,1.0892382857156166e10
71,-76.36875757457835,-57.15305210716711,1.0765868310559593e10
71,-46.85481040080593,-22.683177313468438,1.0611562468304749e10
71,-15.562438200892744,-22.41205582503816,1.064328765301174e10
71,-53.10708037646826,-20.713306228211582,1.0605501997367363e10
71,-47.66666189899208,-21.282565943841586,1.0606675187523056e10
71,-15.495920674800463,-12.717789464283847,1.0574568382558167e10
71,-56.6089447944944,-26.817444553166656,1.0691297651804821e10
71,-29.822096702030436,-21.77178852965843,1.062524232833715e10
71,-15.647854942637835,-16.438651064575364,1.0612315103151226e10
71,-15.529316138237535,-16.017395476358033,1.0610794018761189e10
71,-15.517866095462852,-26.731021339604492,1.0667689446807053e10
71,-24.942628195024668,-19.047961493186406,1.0631804379431473e10
71,-15.758065109319022,-18.1925894581491,1.0619895077752182e10
71,-15.655298649822324,-47.948013704518324,1.0752442299132208e10
71,-15.598282162994519,-20.043088273727456,1.0634171042623936e10
71,-15.848022161039298,-18.31068936020563,1.0619696594351208e10
71,-53.22113786700094,-36.53172153132047,1.068350070064412e10
71,-15.67725882725758,-18.263725487155096,1.0622887568810392e10
71,-28.351431662270638,-19.882234729884264,1.0641412369230438e10
71,-46.25433852142845,-35.95617833851815,1.0728176723101814e10
71,-37.642480981036165,-23.105710540593687,1.0667080604309855e10
71,-16.906927967218593,-17.118080160709845,1.061995794246523e10
71,-29.67426971354983,-22.453304193122793,1.0614650329292334e10
71,-15.66024015814258,-22.48962867968877,1.0648085595853745e10
71,-61.168032249106886,-75.29541912724348,1.0854631068764782e10
71,-15.59465389848811,-19.558050297461023,1.0631519145153847e10
71,-15.648906318457476,-21.02552751157246,1.0640012221163557e10
72,-150.0,-150.0,9.368311709159264e9
72,0.0,0.0,8.556226172891232e9
72,-16.313248468700756,-72.17213760038703,4.9535448911329e9
72,-149.99999999999991,-19.66988064361237,8.99614370722631e9
72,-5.8189978363158446,0.0,3.773467182240026e9
72,-0.26221246117497604,-75.03222246701415,8.892991436874031e9
72,0.0,0.0,8.556226172891232e9
72,0.0,0.0,8.615025712524246e9
72,-149.99999999999991,-19.66988064361237,8.99614370722631e9
72,-15.378779995977572,-96.79541487582205,9.136174620713306e9
72,-150.0,-19.444127816671116,8.929329066347816e9
72,-15.378779995977572,-27.364813198107274,8.915013553737293e9
