Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
7373,3.3804392047996772e6,7.239754447468769e6,0.0,0.0,0.0,0.0
7374,3.3811397047996772e6,7.238041390305281e6,0.0,0.0,0.0,0.0
7375,3.3833592047996772e6,7.233369189148251e6,0.0,0.0,0.0,0.0
7376,3.3855787047996772e6,7.228696987991221e6,0.0,0.0,0.0,0.0
7377,3.3871402047996772e6,7.224667780354323e6,0.0,0.0,0.0,0.0
7378,3.3887017047996772e6,7.2206385727174245e6,0.0,0.0,0.0,0.0
7379,3.3902267047996772e6,7.22197889424493e6,0.0,0.0,0.0,0.0
7380,3.3917517047996772e6,7.223319215772436e6,0.0,0.0,0.0,0.0
7381,3.3932377047996772e6,7.226180753955083e6,0.0,0.0,0.0,0.0
7382,3.3947237047996772e6,7.229042292137731e6,0.0,0.0,0.0,0.0
7383,3.3965552047996772e6,7.230464762795348e6,0.0,0.0,0.0,0.0
7384,3.3983867047996772e6,7.231887233452964e6,0.0,0.0,0.0,0.0
7385,3.4015652047996772e6,7.231356357002739e6,0.0,0.0,0.0,0.0
7386,3.4047437047996772e6,7.230825480552513e6,0.0,0.0,0.0,0.0
7387,3.4077737047996772e6,7.2302456200250555e6,0.0,0.0,0.0,0.0
7388,3.4108037047996772e6,7.229665759497598e6,0.0,0.0,0.0,0.0
7389,3.4119727047996772e6,7.227131496293714e6,0.0,0.0,0.0,0.0
7390,3.4131417047996772e6,7.224597233089831e6,0.0,0.0,0.0,0.0
7391,3.4144247047996772e6,7.219024716994295e6,0.0,0.0,0.0,0.0
7392,3.4157077047996772e6,7.21345220089876e6,0.0,0.0,0.0,0.0
7393,3.4161632047996772e6,7.207264593605568e6,0.0,0.0,0.0,0.0
7394,3.4166187047996772e6,7.201076986312375e6,0.0,0.0,0.0,0.0
7395,3.4169402047996772e6,7.1947380864262115e6,0.0,0.0,0.0,0.0
7396,3.4172617047996772e6,7.188399186540047e6,0.0,0.0,0.0,0.0
7397,3.4182357047996772e6,7.182405655400954e6,0.0,0.0,0.0,0.0
7398,3.4192097047996772e6,7.176412124261861e6,0.0,0.0,0.0,0.0
7399,3.4218437047996772e6,7.172229763877159e6,0.0,0.0,0.0,0.0
7400,3.4244777047996772e6,7.168047403492456e6,0.0,0.0,0.0,0.0
7401,3.4264237047996772e6,7.164724434639964e6,0.0,0.0,0.0,0.0
7402,3.4283697047996772e6,7.161401465787472e6,0.0,0.0,0.0,0.0
7403,3.4298802047996772e6,7.158908044094352e6,0.0,0.0,0.0,0.0
7404,3.4313907047996772e6,7.156414622401232e6,0.0,0.0,0.0,0.0
7405,3.4326297047996772e6,7.157178582563185e6,0.0,0.0,0.0,0.0
7406,3.4338687047996772e6,7.157942542725138e6,0.0,0.0,0.0,0.0
7407,3.4349782047996772e6,7.154202822564304e6,0.0,0.0,0.0,0.0
7408,3.4360877047996772e6,7.15046310240347e6,0.0,0.0,0.0,0.0
7409,3.4386412047996772e6,7.148394497959103e6,0.0,0.0,0.0,0.0
7410,3.4411947047996772e6,7.146325893514736e6,0.0,0.0,0.0,0.0
7411,3.4430597047996772e6,7.145382682743501e6,0.0,0.0,0.0,0.0
7412,3.4449247047996772e6,7.144439471972265e6,0.0,0.0,0.0,0.0
7413,3.4458242047996772e6,7.142268559012159e6,0.0,0.0,0.0,0.0
7414,3.4467237047996772e6,7.140097646052052e6,0.0,0.0,0.0,0.0
7415,3.4475257047996772e6,7.134747728484701e6,0.0,0.0,0.0,0.0
7416,3.4483277047996772e6,7.1293978109173495e6,0.0,0.0,0.0,0.0
7417,3.4486332047996772e6,7.123228185120863e6,0.0,0.0,0.0,0.0
7418,3.4489387047996772e6,7.117058559324376e6,0.0,0.0,0.0,0.0
7419,3.4491757047996772e6,7.1109236564180795e6,0.0,0.0,0.0,0.0
7420,3.4494127047996772e6,7.104788753511784e6,0.0,0.0,0.0,0.0
7421,3.4497767047996772e6,7.098556502502632e6,0.0,0.0,0.0,0.0
7422,3.4501407047996772e6,7.092324251493481e6,0.0,0.0,0.0,0.0
7423,3.4511382047996772e6,7.086489453566687e6,0.0,0.0,0.0,0.0
7424,3.4521357047996772e6,7.080654655639892e6,0.0,0.0,0.0,0.0
7425,3.4537697047996772e6,7.076026478147211e6,0.0,0.0,0.0,0.0
7426,3.4554037047996772e6,7.07139830065453e6,0.0,0.0,0.0,0.0
7427,3.4566617047996772e6,7.0671167320121415e6,0.0,0.0,0.0,0.0
7428,3.4579197047996772e6,7.0628351633697525e6,0.0,0.0,0.0,0.0
7429,3.4583812047996772e6,7.061226702927705e6,0.0,0.0,0.0,0.0
7430,3.4588427047996772e6,7.059618242485656e6,0.0,0.0,0.0,0.0
7431,3.4591992047996772e6,7.0543315701825805e6,0.0,0.0,0.0,0.0
7432,3.4595557047996772e6,7.049044897879505e6,0.0,0.0,0.0,0.0
7433,3.4608647047996772e6,7.044914621830088e6,0.0,0.0,0.0,0.0
7434,3.4621737047996772e6,7.040784345780672e6,0.0,0.0,0.0,0.0
7435,3.4635847047996772e6,7.0385229052854255e6,0.0,0.0,0.0,0.0
7436,3.4649957047996772e6,7.03626146479018e6,0.0,0.0,0.0,0.0
7437,3.4658012047996772e6,7.032165911630955e6,0.0,0.0,0.0,0.0
7438,3.4666067047996772e6,7.028070358471728e6,0.0,0.0,0.0,0.0
7439,3.4676822047996772e6,7.022374452105694e6,0.0,0.0,0.0,0.0
7440,3.4687577047996772e6,7.016678545739661e6,0.0,0.0,0.0,0.0
7441,3.4689827047996772e6,7.01052628138827e6,0.0,0.0,0.0,0.0
7442,3.4692077047996772e6,7.004374017036878e6,0.0,0.0,0.0,0.0
7443,3.4692932047996772e6,6.998001634363744e6,0.0,0.0,0.0,0.0
7444,3.4693787047996772e6,6.99162925169061e6,0.0,0.0,0.0,0.0
7445,3.4694837047996772e6,6.9852506685013715e6,0.0,0.0,0.0,0.0
7446,3.4695887047996772e6,6.978872085312132e6,0.0,0.0,0.0,0.0
7447,3.4699632047996772e6,6.972528225013083e6,0.0,0.0,0.0,0.0
7448,3.4703377047996772e6,6.966184364714034e6,0.0,0.0,0.0,0.0
7449,3.4710292047996772e6,6.960423352928894e6,0.0,0.0,0.0,0.0
7450,3.4717207047996772e6,6.954662341143753e6,0.0,0.0,0.0,0.0
7451,3.4726827047996772e6,6.951867593803464e6,0.0,0.0,0.0,0.0
7452,3.4736447047996772e6,6.9490728464631755e6,0.0,0.0,0.0,0.0
7453,3.4740442047996772e6,6.9502025804975815e6,0.0,0.0,0.0,0.0
7454,3.4744437047996772e6,6.9513323145319875e6,0.0,0.0,0.0,0.0
7455,3.4747852047996772e6,6.9495411324608475e6,0.0,0.0,0.0,0.0
7456,3.4751267047996772e6,6.9477499503897065e6,0.0,0.0,0.0,0.0
7457,3.4764022047996772e6,6.943504964792339e6,0.0,0.0,0.0,0.0
7458,3.4776777047996772e6,6.939259979194973e6,0.0,0.0,0.0,0.0
7459,3.4785137047996772e6,6.938183457327472e6,0.0,0.0,0.0,0.0
7460,3.4793497047996772e6,6.9371069354599705e6,0.0,0.0,0.0,0.0
7461,3.4796422047996772e6,6.935769371864432e6,0.0,0.0,0.0,0.0
7462,3.4799347047996772e6,6.934431808268893e6,0.0,0.0,0.0,0.0
7463,3.4801057047996772e6,6.930264949174454e6,0.0,0.0,0.0,0.0
7464,3.4802767047996772e6,6.926098090080015e6,0.0,0.0,0.0,0.0
7465,3.4803427047996772e6,6.920372421236676e6,0.0,0.0,0.0,0.0
7466,3.4804087047996772e6,6.914646752393337e6,0.0,0.0,0.0,0.0
7467,3.4804312047996772e6,6.908746849047435e6,0.0,0.0,0.0,0.0
7468,3.4804537047996772e6,6.902846945701534e6,0.0,0.0,0.0,0.0
7469,3.4806382047996772e6,6.897361236831474e6,0.0,0.0,0.0,0.0
7470,3.4808227047996772e6,6.891875527961414e6,0.0,0.0,0.0,0.0
7471,3.4814692047996772e6,6.887972190801456e6,0.0,0.0,0.0,0.0
7472,3.4821157047996772e6,6.884068853641497e6,0.0,0.0,0.0,0.0
7473,3.4828567047996772e6,6.881187981587321e6,0.0,0.0,0.0,0.0
7474,3.4835977047996772e6,6.878307109533144e6,0.0,0.0,0.0,0.0
7475,3.4841372047996772e6,6.875366092472745e6,0.0,0.0,0.0,0.0
7476,3.4846767047996772e6,6.872425075412347e6,0.0,0.0,0.0,0.0
7477,3.4850277047996772e6,6.870106920501254e6,0.0,0.0,0.0,0.0
7478,3.4853787047996772e6,6.86778876559016e6,0.0,0.0,0.0,0.0
7479,3.4858767047996772e6,6.864064003294038e6,0.0,0.0,0.0,0.0
7480,3.4863747047996772e6,6.860339240997914e6,0.0,0.0,0.0,0.0
7481,3.488008030092944e6,6.8590748434924185e6,0.0,0.0,0.0,0.0
7482,3.4896413553862106e6,6.857810445986924e6,0.0,0.0,0.0,0.0
7483,3.4909333553862106e6,6.858306995055365e6,0.0,0.0,0.0,0.0
7484,3.4922253553862106e6,6.858803544123807e6,0.0,0.0,0.0,0.0
7485,3.4928543553862106e6,6.857894436191152e6,0.0,0.0,0.0,0.0
7486,3.4934833553862106e6,6.856985328258497e6,0.0,0.0,0.0,0.0
7487,3.4944303553862106e6,6.852367071591584e6,0.0,0.0,0.0,0.0
7488,3.4953773553862106e6,6.847748814924671e6,0.0,0.0,0.0,0.0
7489,3.4960123553862106e6,6.841652975269839e6,0.0,0.0,0.0,0.0
7490,3.4966473553862106e6,6.835557135615007e6,0.0,0.0,0.0,0.0
7491,3.4968933553862106e6,6.829333565328403e6,0.0,0.0,0.0,0.0
7492,3.4971393553862106e6,6.8231099950418e6,0.0,0.0,0.0,0.0
7493,3.4976428553862106e6,6.817233033605488e6,0.0,0.0,0.0,0.0
7494,3.4981463553862106e6,6.811356072169177e6,0.0,0.0,0.0,0.0
7495,3.4988769894825974e6,6.807906612788135e6,0.0,0.0,0.0,0.0
7496,3.4996076235789848e6,6.804457153407092e6,0.0,0.0,0.0,0.0
7497,3.5015076235789848e6,6.801950172474072e6,0.0,0.0,0.0,0.0
7498,3.5034076235789848e6,6.799443191541052e6,0.0,0.0,0.0,0.0
7499,3.5050931235789848e6,6.797158809136217e6,0.0,0.0,0.0,0.0
7500,3.5067786235789848e6,6.794874426731382e6,0.0,0.0,0.0,0.0
7501,3.5074231235789848e6,6.792332759832591e6,0.0,0.0,0.0,0.0
7502,3.5080676235789848e6,6.789791092933799e6,0.0,0.0,0.0,0.0
7503,3.5087546235789848e6,6.786694442919155e6,0.0,0.0,0.0,0.0
7504,3.5094416235789848e6,6.78359779290451e6,0.0,0.0,0.0,0.0
7505,3.508794144029679e6,6.782524991346672e6,0.0,0.0,0.0,0.0
7506,3.5081466644803733e6,6.781452189788834e6,0.0,0.0,0.0,0.0
7507,3.5014233244803734e6,6.782118012946954e6,0.0,0.0,0.0,0.0
7508,3.494699984480373e6,6.782783836105073e6,0.0,0.0,0.0,0.0
7509,3.4892840019385135e6,6.7819280526109245e6,0.0,0.0,0.0,0.0
7510,3.483868019396654e6,6.781072269116776e6,0.0,0.0,0.0,0.0
7511,3.4784078130689133e6,6.7770238398799505e6,0.0,0.0,0.0,0.0
7512,3.4729476067411723e6,6.772975410643126e6,0.0,0.0,0.0,0.0
7513,3.4736236067411723e6,6.766838027530387e6,0.0,0.0,0.0,0.0
7514,3.4742996067411723e6,6.760700644417649e6,0.0,0.0,0.0,0.0
7515,3.4749131067411723e6,6.754364844789537e6,0.0,0.0,0.0,0.0
7516,3.4755266067411723e6,6.748029045161425e6,0.0,0.0,0.0,0.0
7517,3.4758361067411723e6,6.742158284241219e6,0.0,0.0,0.0,0.0
7518,3.4761456067411723e6,6.736287523321013e6,0.0,0.0,0.0,0.0
7519,3.4765791067411723e6,6.7341283913415065e6,0.0,0.0,0.0,0.0
7520,3.4770126067411723e6,6.731969259362e6,0.0,0.0,0.0,0.0
7521,3.4776566067411723e6,6.730554189315143e6,0.0,0.0,0.0,0.0
7522,3.4783006067411723e6,6.729139119268286e6,0.0,0.0,0.0,0.0
7523,3.4794991067411723e6,6.727696766950565e6,0.0,0.0,0.0,0.0
7524,3.4806976067411723e6,6.726254414632845e6,0.0,0.0,0.0,0.0
7525,3.4813571067411723e6,6.727868402177393e6,0.0,0.0,0.0,0.0
7526,3.4820166067411723e6,6.729482389721942e6,0.0,0.0,0.0,0.0
7527,3.4826061067411723e6,6.726987004965881e6,0.0,0.0,0.0,0.0
7528,3.4831956067411723e6,6.724491620209821e6,0.0,0.0,0.0,0.0
7529,3.483028975831989e6,6.723916720095247e6,0.0,0.0,0.0,0.0
7530,3.4828623449228057e6,6.7233418199806735e6,0.0,0.0,0.0,0.0
7531,3.482318357494495e6,6.723948738235792e6,0.0,0.0,0.0,0.0
7532,3.4817743700661846e6,6.72455565649091e6,0.0,0.0,0.0,0.0
7533,3.4823483700661846e6,6.723941693124872e6,0.0,0.0,0.0,0.0
7534,3.4829223700661846e6,6.7233277297588345e6,0.0,0.0,0.0,0.0
7535,3.4834748700661846e6,6.719296041915494e6,0.0,0.0,0.0,0.0
7536,3.4840273700661846e6,6.715264354072154e6,0.0,0.0,0.0,0.0
7537,3.483158905601835e6,6.70972842102164e6,0.0,0.0,0.0,0.0
7538,3.4822904411374857e6,6.704192487971126e6,0.0,0.0,0.0,0.0
7539,3.4824129411374857e6,6.698329167670246e6,0.0,0.0,0.0,0.0
7540,3.4825354411374857e6,6.692465847369367e6,0.0,0.0,0.0,0.0
7541,3.48004565738181e6,6.6870037004605085e6,0.0,0.0,0.0,0.0
7542,3.477555873626134e6,6.681541553551649e6,0.0,0.0,0.0,0.0
7543,3.47258507104492e6,6.678994889315555e6,0.0,0.0,0.0,0.0
7544,3.467614268463706e6,6.67644822507946e6,0.0,0.0,0.0,0.0
7545,3.461628428463706e6,6.674787614594828e6,0.0,0.0,0.0,0.0
7546,3.455642588463706e6,6.673127004110198e6,0.0,0.0,0.0,0.0
7547,3.457893588463706e6,6.670575999512829e6,0.0,0.0,0.0,0.0
7548,3.460144588463706e6,6.668024994915461e6,0.0,0.0,0.0,0.0
7549,3.462349588463706e6,6.665071576822852e6,0.0,0.0,0.0,0.0
7550,3.464554588463706e6,6.662118158730242e6,0.0,0.0,0.0,0.0
7551,3.466588088463706e6,6.65870280218778e6,0.0,0.0,0.0,0.0
7552,3.468621588463706e6,6.6552874456453165e6,0.0,0.0,0.0,0.0
7553,3.4645861618063725e6,6.6545965958795715e6,0.0,0.0,0.0,0.0
7554,3.460550735149039e6,6.653905746113827e6,0.0,0.0,0.0,0.0
7555,3.454542895149039e6,6.654125752163967e6,0.0,0.0,0.0,0.0
7556,3.448535055149039e6,6.654345758214108e6,0.0,0.0,0.0,0.0
7557,3.4490058272566707e6,6.653326901146387e6,0.0,0.0,0.0,0.0
7558,3.4494765993643026e6,6.652308044078666e6,0.0,0.0,0.0,0.0
7559,3.4502325993643026e6,6.647979971565487e6,0.0,0.0,0.0,0.0
7560,3.4509885993643026e6,6.643651899052307e6,0.0,0.0,0.0,0.0
7561,3.4512520993643026e6,6.637822681590008e6,0.0,0.0,0.0,0.0
7562,3.4515155993643026e6,6.631993464127708e6,0.0,0.0,0.0,0.0
7563,3.4517915993643026e6,6.625943508292057e6,0.0,0.0,0.0,0.0
7564,3.4520675993643026e6,6.619893552456404e6,0.0,0.0,0.0,0.0
7565,3.4526410993643026e6,6.614157962787297e6,0.0,0.0,0.0,0.0
7566,3.4532145993643026e6,6.608422373118188e6,0.0,0.0,0.0,0.0
7567,3.449386401902968e6,6.606693556956397e6,0.0,0.0,0.0,0.0
7568,3.4455582044416335e6,6.6049647407946065e6,0.0,0.0,0.0,0.0
7569,3.442335632072132e6,6.604197004629155e6,0.0,0.0,0.0,0.0
7570,3.439113059702631e6,6.603429268463703e6,0.0,0.0,0.0,0.0
7571,3.439738684203336e6,6.60145739207058e6,0.0,0.0,0.0,0.0
7572,3.440364308704041e6,6.599485515677458e6,0.0,0.0,0.0,0.0
7573,3.441252808704041e6,6.595810977561789e6,0.0,0.0,0.0,0.0
7574,3.442141308704041e6,6.59213643944612e6,0.0,0.0,0.0,0.0
7575,3.443006308704041e6,6.5870345425229855e6,0.0,0.0,0.0,0.0
7576,3.443871308704041e6,6.58193264559985e6,0.0,0.0,0.0,0.0
7577,3.444714486344314e6,6.579607339788719e6,0.0,0.0,0.0,0.0
7578,3.4455576639845874e6,6.577282033977588e6,0.0,0.0,0.0,0.0
7579,3.4451339113988625e6,6.575788837427802e6,0.0,0.0,0.0,0.0
7580,3.4447101588131376e6,6.574295640878018e6,0.0,0.0,0.0,0.0
7581,3.4453806588131376e6,6.570362541240754e6,0.0,0.0,0.0,0.0
7582,3.4460511588131376e6,6.566429441603488e6,0.0,0.0,0.0,0.0
7583,3.4469586588131376e6,6.560407388090311e6,0.0,0.0,0.0,0.0
7584,3.4478661588131376e6,6.554385334577132e6,0.0,0.0,0.0,0.0
7585,3.4480601588131376e6,6.548074957065052e6,0.0,0.0,0.0,0.0
7586,3.4482541588131376e6,6.541764579552973e6,0.0,0.0,0.0,0.0
7587,3.4483856588131376e6,6.535437460647408e6,0.0,0.0,0.0,0.0
7588,3.4485171588131376e6,6.529110341741844e6,0.0,0.0,0.0,0.0
7589,3.4486706588131376e6,6.522914053726104e6,0.0,0.0,0.0,0.0
7590,3.4488241588131376e6,6.516717765710364e6,0.0,0.0,0.0,0.0
7591,3.4494776588131376e6,6.510494815475371e6,0.0,0.0,0.0,0.0
7592,3.4501311588131376e6,6.504271865240377e6,0.0,0.0,0.0,0.0
7593,3.4513136588131376e6,6.498635483828956e6,0.0,0.0,0.0,0.0
7594,3.4524961588131376e6,6.492999102417535e6,0.0,0.0,0.0,0.0
7595,3.4535396588131376e6,6.487298235638618e6,0.0,0.0,0.0,0.0
7596,3.4545831588131376e6,6.4815973688597e6,0.0,0.0,0.0,0.0
7597,3.4551476588131376e6,6.47634045903393e6,0.0,0.0,0.0,0.0
7598,3.4557121588131376e6,6.47108354920816e6,0.0,0.0,0.0,0.0
7599,3.4562191588131376e6,6.465794396698641e6,0.0,0.0,0.0,0.0
7600,3.4567261588131376e6,6.460505244189123e6,0.0,0.0,0.0,0.0
7601,3.4591001588131376e6,6.457324887207055e6,0.0,0.0,0.0,0.0
7602,3.4614741588131376e6,6.454144530224987e6,0.0,0.0,0.0,0.0
7603,3.4629891588131376e6,6.4532949472469445e6,0.0,0.0,0.0,0.0
7604,3.4645041588131376e6,6.452445364268901e6,0.0,0.0,0.0,0.0
7605,3.4654326588131376e6,6.4505584349464215e6,0.0,0.0,0.0,0.0
7606,3.4663611588131376e6,6.448671505623943e6,0.0,0.0,0.0,0.0
7607,3.4668381588131376e6,6.443623553190926e6,0.0,0.0,0.0,0.0
7608,3.4673151588131376e6,6.438575600757908e6,0.0,0.0,0.0,0.0
7609,3.4675541588131376e6,6.4327575442245975e6,0.0,0.0,0.0,0.0
7610,3.4677931588131376e6,6.426939487691288e6,0.0,0.0,0.0,0.0
7611,3.4679101588131376e6,6.421050745274376e6,0.0,0.0,0.0,0.0
7612,3.4680271588131376e6,6.415162002857464e6,0.0,0.0,0.0,0.0
7613,3.4680976588131376e6,6.409198234195678e6,0.0,0.0,0.0,0.0
7614,3.4681681588131376e6,6.40323446553389e6,0.0,0.0,0.0,0.0
7615,3.4683171588131376e6,6.397488334987403e6,0.0,0.0,0.0,0.0
7616,3.4684661588131376e6,6.391742204440916e6,0.0,0.0,0.0,0.0
7617,3.4688066588131376e6,6.386349503312437e6,0.0,0.0,0.0,0.0
7618,3.4691471588131376e6,6.380956802183959e6,0.0,0.0,0.0,0.0
7619,3.4695131588131376e6,6.375529998216901e6,0.0,0.0,0.0,0.0
7620,3.4698791588131376e6,6.370103194249842e6,0.0,0.0,0.0,0.0
7621,3.4700956588131376e6,6.365244435385073e6,0.0,0.0,0.0,0.0
7622,3.4703121588131376e6,6.360385676520304e6,0.0,0.0,0.0,0.0
7623,3.4705466588131376e6,6.354920429353392e6,0.0,0.0,0.0,0.0
7624,3.4707811588131376e6,6.34945518218648e6,0.0,0.0,0.0,0.0
7625,3.4714201588131376e6,6.345870551554339e6,0.0,0.0,0.0,0.0
7626,3.4720591588131376e6,6.342285920922198e6,0.0,0.0,0.0,0.0
7627,3.4733126588131376e6,6.341711020807625e6,0.0,0.0,0.0,0.0
7628,3.4745661588131376e6,6.341136120693051e6,0.0,0.0,0.0,0.0
7629,3.4755011588131376e6,6.340178028683163e6,0.0,0.0,0.0,0.0
7630,3.4764361588131376e6,6.339219936673275e6,0.0,0.0,0.0,0.0
7631,3.4770611588131376e6,6.33472445022525e6,0.0,0.0,0.0,0.0
7632,3.4776861588131376e6,6.3302289637772245e6,0.0,0.0,0.0,0.0
7633,3.4778236588131376e6,6.323733810885204e6,0.0,0.0,0.0,0.0
7634,3.4779611588131376e6,6.317238657993183e6,0.0,0.0,0.0,0.0
7635,3.4781166588131376e6,6.310895417745745e6,0.0,0.0,0.0,0.0
7636,3.4782721588131376e6,6.304552177498306e6,0.0,0.0,0.0,0.0
7637,3.4788036588131376e6,6.2986814165781e6,0.0,0.0,0.0,0.0
7638,3.4793351588131376e6,6.292810655657894e6,0.0,0.0,0.0,0.0
7639,3.4786814652256216e6,6.290063094699984e6,0.0,0.0,0.0,0.0
7640,3.4780277716381056e6,6.287315533742074e6,0.0,0.0,0.0,0.0
7641,3.4790091678897277e6,6.285862640546974e6,0.0,0.0,0.0,0.0
7642,3.47999056414135e6,6.284409747351875e6,0.0,0.0,0.0,0.0
7643,3.48123356414135e6,6.282139006082471e6,0.0,0.0,0.0,0.0
7644,3.48247656414135e6,6.279868264813067e6,0.0,0.0,0.0,0.0
7645,3.48322256414135e6,6.276190006387735e6,0.0,0.0,0.0,0.0
7646,3.48396856414135e6,6.272511747962403e6,0.0,0.0,0.0,0.0
7647,3.48496406414135e6,6.268231419423236e6,0.0,0.0,0.0,0.0
7648,3.48595956414135e6,6.263951090884068e6,0.0,0.0,0.0,0.0
7649,3.484967263281518e6,6.262470295366494e6,0.0,0.0,0.0,0.0
7650,3.4839749624216864e6,6.26098949984892e6,0.0,0.0,0.0,0.0
7651,3.483484274886648e6,6.260898239990569e6,0.0,0.0,0.0,0.0
7652,3.4829935873516104e6,6.2608069801322175e6,0.0,0.0,0.0,0.0
7653,3.4838425873516104e6,6.2583700650311895e6,0.0,0.0,0.0,0.0
7654,3.4846915873516104e6,6.2559331499301605e6,0.0,0.0,0.0,0.0
7655,3.4856435873516104e6,6.250616095098168e6,0.0,0.0,0.0,0.0
7656,3.4865955873516104e6,6.245299040266176e6,0.0,0.0,0.0,0.0
7657,3.4872555873516104e6,6.239117013437478e6,0.0,0.0,0.0,0.0
7658,3.4879155873516104e6,6.232934986608781e6,0.0,0.0,0.0,0.0
7659,3.4881895873516104e6,6.226654991625618e6,0.0,0.0,0.0,0.0
7660,3.4884635873516104e6,6.2203749966424545e6,0.0,0.0,0.0,0.0
7661,3.4891815873516104e6,6.214165687542893e6,0.0,0.0,0.0,0.0
7662,3.4898995873516104e6,6.207956378443331e6,0.0,0.0,0.0,0.0
7663,3.4920560873516104e6,6.204673092893913e6,0.0,0.0,0.0,0.0
7664,3.4942125873516104e6,6.201389807344496e6,0.0,0.0,0.0,0.0
7665,3.4966305873516104e6,6.199414830693321e6,0.0,0.0,0.0,0.0
7666,3.4990485873516104e6,6.197439854042145e6,0.0,0.0,0.0,0.0
7667,3.5018750873516104e6,6.1953476876365775e6,0.0,0.0,0.0,0.0
7668,3.5047015873516104e6,6.19325552123101e6,0.0,0.0,0.0,0.0
7669,3.5069350873516104e6,6.192895877914105e6,0.0,0.0,0.0,0.0
7670,3.5091685873516104e6,6.1925362345972e6,0.0,0.0,0.0,0.0
7671,3.5113125873516104e6,6.190508813575646e6,0.0,0.0,0.0,0.0
7672,3.5134565873516104e6,6.188481392554092e6,0.0,0.0,0.0,0.0
7673,3.5162705873516104e6,6.186698631902184e6,0.0,0.0,0.0,0.0
7674,3.5190845873516104e6,6.184915871250276e6,0.0,0.0,0.0,0.0
7675,3.5216780873516104e6,6.18477314710825e6,0.0,0.0,0.0,0.0
7676,3.5242715873516104e6,6.184630422966224e6,0.0,0.0,0.0,0.0
7677,3.5259960873516104e6,6.18256491877991e6,0.0,0.0,0.0,0.0
7678,3.5277205873516104e6,6.180499414593595e6,0.0,0.0,0.0,0.0
7679,3.5291680873516104e6,6.17516685847134e6,0.0,0.0,0.0,0.0
7680,3.5306155873516104e6,6.169834302349083e6,0.0,0.0,0.0,0.0
7681,3.5311430873516104e6,6.163615072423752e6,0.0,0.0,0.0,0.0
7682,3.5316705873516104e6,6.157395842498423e6,0.0,0.0,0.0,0.0
7683,3.5319575873516104e6,6.151037721012332e6,0.0,0.0,0.0,0.0
7684,3.5322445873516104e6,6.1446795995262405e6,0.0,0.0,0.0,0.0
7685,3.5329010873516104e6,6.138759234477191e6,0.0,0.0,0.0,0.0
7686,3.5335575873516104e6,6.132838869428142e6,0.0,0.0,0.0,0.0
7687,3.5355310873516104e6,6.130485661294537e6,0.0,0.0,0.0,0.0
7688,3.5375045873516104e6,6.12813245316093e6,0.0,0.0,0.0,0.0
7689,3.5391540873516104e6,6.127441603395186e6,0.0,0.0,0.0,0.0
7690,3.5408035873516104e6,6.126750753629441e6,0.0,0.0,0.0,0.0
7691,3.5421070873516104e6,6.126324665901398e6,0.0,0.0,0.0,0.0
7692,3.5434105873516104e6,6.125898578173354e6,0.0,0.0,0.0,0.0
7693,3.5443410873516104e6,6.130891950152198e6,0.0,0.0,0.0,0.0
7694,3.5452715873516104e6,6.135885322131042e6,0.0,0.0,0.0,0.0
7695,3.5460040873516104e6,6.135694122306189e6,0.0,0.0,0.0,0.0
7696,3.5467365873516104e6,6.135502922481334e6,0.0,0.0,0.0,0.0
7697,3.5483605873516104e6,6.135075594650069e6,0.0,0.0,0.0,0.0
7698,3.5499845873516104e6,6.134648266818805e6,0.0,0.0,0.0,0.0
7699,3.5514680873516104e6,6.135410818028169e6,0.0,0.0,0.0,0.0
7700,3.5529515873516104e6,6.136173369237533e6,0.0,0.0,0.0,0.0
7701,3.5538165873516104e6,6.134823404609783e6,0.0,0.0,0.0,0.0
7702,3.5546815873516104e6,6.133473439982033e6,0.0,0.0,0.0,0.0
7703,3.5555180873516104e6,6.128848982799016e6,0.0,0.0,0.0,0.0
7704,3.5563545873516104e6,6.124224525615998e6,0.0,0.0,0.0,0.0
7705,3.5566255873516104e6,6.117856483304137e6,0.0,0.0,0.0,0.0
7706,3.5568965873516104e6,6.111488440992278e6,0.0,0.0,0.0,0.0
7707,3.5569625873516104e6,6.10511109790626e6,0.0,0.0,0.0,0.0
7708,3.5570285873516104e6,6.098733754820242e6,0.0,0.0,0.0,0.0
7709,3.5573685873516104e6,6.092807809306698e6,0.0,0.0,0.0,0.0
7710,3.5577085873516104e6,6.086881863793153e6,0.0,0.0,0.0,0.0
7711,3.5594190873516104e6,6.084305437079753e6,0.0,0.0,0.0,0.0
7712,3.5611295873516104e6,6.081729010366352e6,0.0,0.0,0.0,0.0
7713,3.5628985873516104e6,6.080250075003609e6,0.0,0.0,0.0,0.0
7714,3.5646675873516104e6,6.078771139640867e6,0.0,0.0,0.0,0.0
7715,3.5661185873516104e6,6.07695489620199e6,0.0,0.0,0.0,0.0
7716,3.5675695873516104e6,6.075138652763112e6,0.0,0.0,0.0,0.0
7717,3.5687240873516104e6,6.072402872785803e6,0.0,0.0,0.0,0.0
7718,3.5698785873516104e6,6.069667092808493e6,0.0,0.0,0.0,0.0
7719,3.5706400873516104e6,6.066452632987846e6,0.0,0.0,0.0,0.0
