Timestep,Import_FR_MW,Import_PT_MW
6109,-2800.0,-2365.519947977249
6110,2800.0,-2454.3513546780005
6111,2800.0,-2454.3513546780005
6112,2800.0,-513.2630848079989
6113,2800.0,-513.2630848079989
6114,2800.0,-2973.10448740625
6115,2800.0,-2973.10448740625
6116,2800.0,-3951.7443987602496
6117,2800.0,-3951.7443987602496
6118,2800.0,-3480.451959684
6119,2800.0,-3480.451959684
6120,2800.0,-3323.8494917872504
6121,2800.0,-3323.8494917872504
6122,2800.0,-3372.8492499295003
6123,2800.0,-3372.8492499295003
6124,2800.0,-3324.7441397945004
6125,2800.0,-3324.7441397945004
6126,2800.0,-3928.04153124625
6127,2800.0,-3928.04153124625
6128,2800.0,-3946.0580070562496
6129,2800.0,-3946.0580070562496
6130,2800.0,-3642.11031464875
6131,2800.0,-3642.11031464875
6132,2800.0,-4200.0
6133,2800.0,-4200.0
6134,2800.0,-3912.903815530934
6135,2800.0,-3912.903815530934
6136,2800.0,-3522.705239811
6137,2800.0,-3522.705239811
6138,2800.0,-3200.9458800513257
6139,2800.0,-3200.9458800513257
6140,2800.0,-1866.3513994157502
6141,2800.0,-1866.3513994157502
6142,2800.0,-1144.2407856703103
6143,2800.0,-1144.2407856703103
6144,2800.0,-3743.425026818696
6145,2800.0,-3743.425026818696
6146,2800.0,-3592.9312815702506
6147,2800.0,-3592.9312815702506
6148,2800.0,-2883.1274253144998
6149,2800.0,-2883.1274253144998
6150,2800.0,-2842.451846419912
6151,2800.0,-2842.451846419912
6152,-2800.0,-4019.064449591224
6153,-2800.0,-4019.064449591224
6154,-2800.0,-3806.0622687675004
6155,-2800.0,-3806.0622687675004
6156,-2800.0,-3460.4500376295
6157,-2800.0,-3460.4500376295
6158,-2800.0,-3756.2031728740003
6159,-2800.0,-3756.2031728740003
6160,-2800.0,-3855.1577943272496
6161,-2800.0,-3855.1577943272496
6162,2800.0,-3976.86817816675
6163,2800.0,-3976.86817816675
6164,2800.0,-1902.9894938153673
6165,2800.0,-1902.9894938153673
6166,2800.0,-2805.75111861775
6167,2800.0,-2805.75111861775
6168,2800.0,674.16274719175
6169,2800.0,674.16274719175
6170,-2800.0,883.2644962114991
6171,-2800.0,883.2644962114991
6172,37.40274418524223,-1936.1946339319993
6173,37.40274418524223,-1936.1946339319993
6174,-1093.9985639461793,-2668.3390093420003
6175,-1093.9985639461793,-2668.3390093420003
6176,-2800.0,-2873.01022124475
6177,-2800.0,-2873.01022124475
6178,91.56034886129964,-2641.9899301967507
6179,91.56034886129964,-2641.9899301967507
6180,-615.9745666846484,-2763.4395119394994
6181,-615.9745666846484,-2763.4395119394994
6182,816.3303671906124,-3265.5709942162484
6183,816.3303671906124,-3265.5709942162484
6184,-2800.0,-3998.7886644484997
6185,-2800.0,-3998.7886644484997
6186,2800.0,-4200.0
6187,2800.0,-4200.0
6188,2800.0,-3731.89006222975
6189,2800.0,-3731.89006222975
6190,2800.0,-3128.6934369070004
6191,2800.0,-3128.6934369070004
6192,2800.0,-3069.2243113395
6193,2800.0,-3069.2243113395
6194,2800.0,-3232.8577727315
6195,2800.0,-3232.8577727315
6196,2800.0,-3501.6099283184994
6197,2800.0,-3501.6099283184994
6198,2081.4453717385004,-4200.0
6199,2081.4453717385004,-4200.0
6200,2800.0,-4200.0
6201,2800.0,-4200.0
6202,-2095.877024590114,-4102.77105358175
6203,-2095.877024590114,-4102.77105358175
6204,2800.0,-4200.0
6205,2800.0,-4200.0
6206,2800.0,-4200.0
6207,2800.0,-4200.0
6208,2795.233231525781,-3916.9843045492503
6209,2795.233231525781,-3916.9843045492503
6210,2800.0,-1549.4219340967502
6211,2800.0,-1549.4219340967502
6212,2800.0,-1198.11081986925
6213,2800.0,-1198.11081986925
6214,2800.0,-668.6941466197504
6215,2800.0,-668.6941466197504
6216,2800.0,-800.0001664417641
6217,2800.0,-800.0001664417641
6218,2800.0,-3090.9768493442502
6219,2800.0,-3090.9768493442502
6220,2800.0,-3109.1716157032497
6221,2800.0,-3109.1716157032497
6222,2800.0,-3925.679360028251
6223,2800.0,-3925.679360028251
6224,2800.0,-4099.002165030999
6225,2800.0,-4099.002165030999
6226,2800.0,-4088.7492241417503
6227,2800.0,-4088.7492241417503
6228,2800.0,-4173.31489686925
6229,2800.0,-4173.31489686925
6230,2800.0,-4200.0
6231,2800.0,-4200.0
6232,2800.0,-4030.25428754425
6233,2800.0,-4030.25428754425
6234,2800.0,-4189.06445980925
6235,2800.0,-4189.06445980925
6236,2800.0,-3731.61111220325
6237,2800.0,-3731.61111220325
6238,2800.0,-3064.1883093199995
6239,2800.0,-3064.1883093199995
6240,2800.0,-2310.4976194097508
6241,2800.0,-2310.4976194097508
6242,2800.0,-1869.8359406842496
6243,2800.0,-1869.8359406842496
6244,2800.0,-1637.7697812675
6245,2800.0,-1637.7697812675
6246,2800.0,-2140.0115867059994
6247,2800.0,-2140.0115867059994
6248,2800.0,-3253.5048361192503
6249,2800.0,-3253.5048361192503
6250,2800.0,-3210.8964508080007
6251,2800.0,-3210.8964508080007
6252,2800.0,-3254.2403122779997
6253,2800.0,-3254.2403122779997
6254,2800.0,-3487.24181081825
6255,2800.0,-3487.24181081825
6256,2800.0,-3696.4505547810004
6257,2800.0,-3696.4505547810004
6258,2800.0,-4038.57204321625
6259,2800.0,-4038.57204321625
6260,2800.0,-3744.78144975525
6261,2800.0,-3744.78144975525
6262,2800.0,-3117.5612600672503
6263,2800.0,-3117.5612600672503
6264,2800.0,-2555.357723377
6265,2800.0,-2555.357723377
6266,2800.0,-2621.78168672125
6267,2800.0,-2621.78168672125
6268,2800.0,-2670.3978875115
6269,2800.0,-2670.3978875115
6270,2800.0,-2683.98667404875
6271,2800.0,-2683.98667404875
6272,2800.0,-3067.60347434975
6273,2800.0,-3067.60347434975
6274,2800.0,-3279.8271244694997
6275,2800.0,-3279.8271244694997
6276,2800.0,-3059.3441314532497
6277,2800.0,-3059.3441314532497
6278,2800.0,-2775.1126969529996
6279,2800.0,-2775.1126969529996
6280,2800.0,-3004.6749822227503
6281,2800.0,-3004.6749822227503
6282,2800.0,209.97108953701633
6283,2800.0,209.97108953701633
6284,2800.0,-3394.1148757342817
6285,2800.0,-3394.1148757342817
6286,2800.0,-3417.1952133007503
6287,2800.0,-3417.1952133007503
6288,2800.0,-3234.1761443455
6289,2800.0,-3234.1761443455
6290,2800.0,-3407.2908818725
6291,2800.0,-3407.2908818725
6292,2800.0,-3452.2802080999995
6293,2800.0,-3452.2802080999995
6294,2800.0,-4051.276127911
6295,2800.0,-4051.276127911
6296,2800.0,-4180.60928600225
6297,2800.0,-4180.60928600225
6298,2800.0,-4056.1454767122505
6299,2800.0,-4056.1454767122505
6300,2800.0,-3915.7227246687503
6301,2800.0,-3915.7227246687503
6302,2800.0,-3747.4250435955
6303,2800.0,-3747.4250435955
6304,2800.0,-3466.24635562225
6305,2800.0,-3466.24635562225
6306,2800.0,-3714.6131228494996
6307,2800.0,-3714.6131228494996
6308,2800.0,-3643.3499279122498
6309,2800.0,-3643.3499279122498
6310,2800.0,-3403.6009534757504
6311,2800.0,-3403.6009534757504
6312,2800.0,-3381.689504033
6313,2800.0,-3381.689504033
6314,2800.0,-3346.462982961
6315,2800.0,-3346.462982961
6316,2800.0,-3147.1617637405006
6317,2800.0,-3147.1617637405006
6318,2800.0,-3564.99341881075
6319,2800.0,-3564.99341881075
6320,2800.0,-4200.0
6321,2800.0,-4200.0
6322,2800.0,-4200.0
6323,2800.0,-4200.0
6324,2800.0,-4200.0
6325,2800.0,-4200.0
6326,2800.0,-4200.0
6327,2800.0,-4200.0
6328,2800.0,-4200.0
6329,2800.0,-4200.0
6330,2800.0,-3606.162987594749
6331,2800.0,-3606.162987594749
6332,2800.0,-3461.878097321
6333,2800.0,-3461.878097321
6334,2800.0,-3098.0841414905003
6335,2800.0,-3098.0841414905003
6336,2800.0,-2726.6079749232495
6337,2800.0,-2726.6079749232495
6338,2800.0,-2464.96253905525
6339,2800.0,-2464.96253905525
6340,2800.0,-3020.176341041394
6341,2800.0,-3020.176341041394
6342,2800.0,-3723.920255475826
6343,2800.0,-3723.920255475826
6344,2800.0,-4200.0
6345,2800.0,-4200.0
6346,2800.0,-4200.0
6347,2800.0,-4200.0
6348,2800.0,-4200.0
6349,2800.0,-4200.0
6350,2800.0,-4200.0
6351,2800.0,-4200.0
6352,2800.0,-4200.0
6353,2800.0,-4200.0
6354,2800.0,-4200.0
6355,2800.0,-4200.0
6356,2800.0,-3559.395590076
6357,2800.0,-3559.395590076
6358,2800.0,-2813.963804088
6359,2800.0,-2813.963804088
6360,2800.0,-2660.83085861825
6361,2800.0,-2660.83085861825
6362,2800.0,-2707.77373932475
6363,2800.0,-2707.77373932475
6364,2800.0,-2714.5497614560004
6365,2800.0,-2714.5497614560004
6366,2800.0,-3807.0147298842503
6367,2800.0,-3807.0147298842503
6368,2800.0,-4200.0
6369,2800.0,-4200.0
6370,2800.0,-4200.0
6371,2800.0,-4200.0
6372,2800.0,-4200.0
6373,2800.0,-4200.0
6374,2800.0,-4200.0
6375,2800.0,-4200.0
6376,2800.0,-4200.0
6377,2800.0,-4200.0
6378,2800.0,-4200.0
6379,2800.0,-4200.0
6380,2800.0,-4200.0
6381,2800.0,-4200.0
6382,2800.0,-3771.65705817325
6383,2800.0,-3771.65705817325
6384,2800.0,-1186.0559146317219
6385,2800.0,-1186.0559146317219
6386,2800.0,-3423.11499751862
6387,2800.0,-3423.11499751862
6388,2800.0,-3078.8974905385
6389,2800.0,-3078.8974905385
6390,2800.0,-3728.1648858642498
6391,2800.0,-3728.1648858642498
6392,2800.0,-4200.0
6393,2800.0,-4200.0
6394,2800.0,-4200.0
6395,2800.0,-4200.0
6396,2800.0,-4200.0
6397,2800.0,-4200.0
6398,2800.0,-4200.0
6399,2800.0,-4200.0
6400,2800.0,-4200.0
6401,2800.0,-4200.0
6402,2800.0,-4200.0
6403,2800.0,-4200.0
6404,2800.0,-622.7341824807181
6405,2800.0,-622.7341824807181
6406,2800.0,-2364.8385242599998
6407,2800.0,-2364.8385242599998
6408,2800.0,-2098.3473417735004
6409,2800.0,-2098.3473417735004
6410,2800.0,-2650.0326961576748
6411,2800.0,-2650.0326961576748
6412,2800.0,-3616.9547196060003
6413,2800.0,-3616.9547196060003
6414,2800.0,-2097.592827248616
6415,2800.0,-2097.592827248616
6416,2800.0,-3549.05057505325
6417,2800.0,-3549.05057505325
6418,2800.0,-3456.3648813642503
6419,2800.0,-3456.3648813642503
6420,2800.0,-3270.538939679
6421,2800.0,-3270.538939679
6422,2800.0,-3278.7518533155003
6423,2800.0,-3278.7518533155003
6424,2800.0,-3417.7913356715003
6425,2800.0,-3417.7913356715003
6426,2800.0,-3425.6605024674996
6427,2800.0,-3425.6605024674996
6428,2800.0,-1022.5837991316371
6429,2800.0,-1022.5837991316371
6430,2800.0,-3294.3545740084996
6431,2800.0,-3294.3545740084996
6432,2800.0,-2721.564226486251
6433,2800.0,-2721.564226486251
6434,2800.0,-2424.5025074145
6435,2800.0,-2424.5025074145
6436,2800.0,-2348.21938428425
6437,2800.0,-2348.21938428425
6438,2800.0,-2188.1034079109995
6439,2800.0,-2188.1034079109995
6440,2800.0,-2867.34892008275
6441,2800.0,-2867.34892008275
6442,2800.0,-4200.0
6443,2800.0,-4200.0
6444,2800.0,-4200.0
6445,2800.0,-4200.0
6446,2800.0,-4200.0
6447,2800.0,-4200.0
6448,2800.0,-2987.11868532425
6449,2800.0,-2987.11868532425
6450,2800.0,-3690.2666923125007
6451,2800.0,-3690.2666923125007
6452,2800.0,-3763.7570272119997
6453,2800.0,-3763.7570272119997
6454,2800.0,-3143.4637487675004
6455,2800.0,-3143.4637487675004
6456,2800.0,-2358.597026612
6457,2800.0,-2358.597026612
6458,2800.0,-2125.5065588769994
6459,2800.0,-2125.5065588769994
6460,2800.0,-2220.8324241269997
6461,2800.0,-2220.8324241269997
6462,2800.0,-3011.739633495
6463,2800.0,-3011.739633495
6464,2800.0,-3542.90747236625
6465,2800.0,-3542.90747236625
6466,2800.0,-4200.0
6467,2800.0,-4200.0
6468,2800.0,-4200.0
6469,2800.0,-4200.0
6470,2800.0,-4200.0
6471,2800.0,-4200.0
6472,2800.0,-4200.0
6473,2800.0,-4200.0
6474,2800.0,-4200.0
6475,2800.0,-4200.0
6476,2800.0,-4200.0
6477,2800.0,-4200.0
6478,2800.0,-4192.24651510475
6479,2800.0,-4192.24651510475
6480,2800.0,-3762.5244738697497
6481,2800.0,-3762.5244738697497
6482,2800.0,-3581.2499197157504
6483,2800.0,-3581.2499197157504
6484,2800.0,-3151.9111167645005
6485,2800.0,-3151.9111167645005
6486,2800.0,-3543.3630925637494
6487,2800.0,-3543.3630925637494
6488,2800.0,-4200.0
6489,2800.0,-4200.0
6490,2800.0,-4200.0
6491,2800.0,-4200.0
6492,2800.0,-4200.0
6493,2800.0,-4200.0
6494,2800.0,-4200.0
6495,2800.0,-4200.0
6496,2800.0,-4200.0
6497,2800.0,-4200.0
6498,2800.0,-4200.0
6499,2800.0,-4200.0
6500,2800.0,-4200.0
6501,2800.0,-4200.0
6502,2800.0,-4200.0
6503,2800.0,-4200.0
6504,2800.0,-4200.0
6505,2800.0,-4200.0
6506,2800.0,-4200.0
6507,2800.0,-4200.0
6508,2800.0,-4061.4563706629997
6509,2800.0,-4061.4563706629997
6510,2800.0,-4200.0
6511,2800.0,-4200.0
6512,2800.0,-4200.0
6513,2800.0,-4200.0
6514,2800.0,-4200.0
6515,2800.0,-4200.0
6516,2800.0,-4200.0
6517,2800.0,-4200.0
6518,2800.0,-4200.0
6519,2800.0,-4200.0
6520,2800.0,-4200.0
6521,2800.0,-4200.0
6522,2800.0,-4200.0
6523,2800.0,-4200.0
6524,2800.0,-4200.0
6525,2800.0,-4200.0
6526,2800.0,-4200.0
6527,2800.0,-4200.0
6528,2800.0,-4200.0
6529,2800.0,-4200.0
6530,2800.0,-4200.0
6531,2800.0,-4200.0
6532,2800.0,-3800.857520206
6533,2800.0,-3800.857520206
6534,2800.0,-3738.85084946425
6535,2800.0,-3738.85084946425
6536,2800.0,-4136.0562371245
6537,2800.0,-4136.0562371245
6538,2800.0,-4200.0
6539,2800.0,-4200.0
6540,2800.0,-4200.0
6541,2800.0,-4200.0
6542,2800.0,-4200.0
6543,2800.0,-4200.0
6544,2800.0,-3807.79133399475
6545,2800.0,-3807.79133399475
6546,2800.0,-3978.308466070749
6547,2800.0,-3978.308466070749
6548,2800.0,-4200.0
6549,2800.0,-4200.0
6550,2800.0,-3990.9274132375
6551,2800.0,-3990.9274132375
6552,2800.0,23.433377330160056
6553,2800.0,23.433377330160056
6554,2800.0,-2070.4895904023124
6555,2800.0,-2070.4895904023124
6556,2800.0,-2782.756572953996
6557,2800.0,-2782.756572953996
6558,2800.0,-1733.3523516838281
6559,2800.0,-1733.3523516838281
6560,2800.0,-4030.7131375722493
6561,2800.0,-4030.7131375722493
6562,2800.0,-3309.94390512775
6563,2800.0,-3309.94390512775
6564,2800.0,-4200.0
6565,2800.0,-4200.0
6566,2800.0,-3161.6190374492107
6567,2800.0,-3161.6190374492107
6568,2800.0,-2884.3589056904993
6569,2800.0,-2884.3589056904993
6570,2800.0,-680.9333781574358
6571,2800.0,-680.9333781574358
6572,2800.0,-2818.7073503795
6573,2800.0,-2818.7073503795
6574,2800.0,-116.55266169300012
6575,2800.0,-116.55266169300012
6576,2800.0,157.00701745611104
6577,2800.0,157.00701745611104
6578,2800.0,-2215.5885926525903
6579,2800.0,-2215.5885926525903
6580,2800.0,-3862.0215911765004
6581,2800.0,-3862.0215911765004
6582,2800.0,-1553.8455742812462
6583,2800.0,-1553.8455742812462
6584,2800.0,-1439.731350707908
6585,2800.0,-1439.731350707908
6586,2800.0,-3785.0873931532506
6587,2800.0,-3785.0873931532506
6588,2800.0,-3711.9630303557506
6589,2800.0,-3711.9630303557506
6590,2800.0,-3871.7162047479997
6591,2800.0,-3871.7162047479997
6592,2800.0,-4143.7529011507495
6593,2800.0,-4143.7529011507495
6594,2800.0,-375.71187700674955
6595,2800.0,-375.71187700674955
6596,2800.0,33.569254860999536
6597,2800.0,33.569254860999536
6598,2800.0,1174.8256386007502
6599,2800.0,1174.8256386007502
6600,2800.0,-580.394167608807
6601,2800.0,-580.394167608807
6602,2800.0,-1471.8697968187498
6603,2800.0,-1471.8697968187498
6604,2800.0,-111.86293964624929
6605,2800.0,-111.86293964624929
6606,2800.0,79.74479460389375
6607,2800.0,79.74479460389375
6608,2800.0,-1798.6993064671042
6609,2800.0,-1798.6993064671042
6610,2800.0,-2252.483349923249
6611,2800.0,-2252.483349923249
6612,2800.0,-1894.1221782107505
6613,2800.0,-1894.1221782107505
6614,2800.0,-1328.710536890947
6615,2800.0,-1328.710536890947
6616,2800.0,-2980.1926595715013
6617,2800.0,-2980.1926595715013
6618,2800.0,-927.3666522899994
6619,2800.0,-927.3666522899994
6620,2800.0,-228.24050926899963
6621,2800.0,-228.24050926899963
6622,2800.0,493.2883071260003
6623,2800.0,493.2883071260003
6624,2800.0,-1972.2656347237407
6625,2800.0,-1972.2656347237407
6626,2800.0,-746.3625715879048
6627,2800.0,-746.3625715879048
6628,2800.0,-1121.8130236777688
6629,2800.0,-1121.8130236777688
6630,2800.0,-1124.5161329628609
6631,2800.0,-1124.5161329628609
6632,2800.0,-3210.4523458705
6633,2800.0,-3210.4523458705
6634,637.420486460338,-2660.8087490729995
6635,637.420486460338,-2660.8087490729995
6636,2178.1386269916184,-2586.4032871910003
6637,2178.1386269916184,-2586.4032871910003
6638,1329.98810691968,-3235.266635720751
6639,1329.98810691968,-3235.266635720751
6640,2800.0,-3054.8848335226285
6641,2800.0,-3054.8848335226285
6642,2800.0,-4200.0
6643,2800.0,-4200.0
6644,2800.0,-2099.9090630699757
6645,2800.0,-2099.9090630699757
6646,2800.0,-2941.08562920049
6647,2800.0,-2941.08562920049
6648,2800.0,-720.1081904157495
6649,2800.0,-720.1081904157495
6650,2800.0,-851.1624907287505
6651,2800.0,-851.1624907287505
6652,2800.0,-1254.3146143809995
6653,2800.0,-1254.3146143809995
6654,2800.0,-4200.0
6655,2800.0,-4200.0
6656,2800.0,-4200.0
6657,2800.0,-4200.0
6658,-2800.0,-4200.0
6659,-2800.0,-4200.0
6660,-185.21406107098665,-4200.0
6661,-185.21406107098665,-4200.0
6662,2739.882616066756,-4200.0
6663,2739.882616066756,-4200.0
6664,2800.0,-4200.0
6665,2800.0,-4200.0
6666,2800.0,-4200.0
6667,2800.0,-4200.0
6668,2800.0,-4200.0
6669,2800.0,-4200.0
6670,2800.0,-3961.484130242
6671,2800.0,-3961.484130242
6672,2800.0,-3812.1604419504997
6673,2800.0,-3812.1604419504997
6674,2800.0,-3798.0910403035004
6675,2800.0,-3798.0910403035004
6676,2800.0,-3735.6422853944996
6677,2800.0,-3735.6422853944996
6678,2800.0,-4127.14677734475
6679,2800.0,-4127.14677734475
6680,2800.0,-4141.260686795749
6681,2800.0,-4141.260686795749
6682,2800.0,-4200.0
6683,2800.0,-4200.0
6684,2800.0,-3783.8273028272497
6685,2800.0,-3783.8273028272497
6686,2800.0,-4200.0
6687,2800.0,-4200.0
6688,1640.9398906622114,-3569.1855260182506
6689,1640.9398906622114,-3569.1855260182506
6690,2800.0,-3783.330004392501
6691,2800.0,-3783.330004392501
6692,2800.0,-3337.7649825856806
6693,2800.0,-3337.7649825856806
6694,2800.0,-2388.27556197629
6695,2800.0,-2388.27556197629
6696,2800.0,-3071.705871241
6697,2800.0,-3071.705871241
6698,2800.0,-2940.4328921302504
6699,2800.0,-2940.4328921302504
6700,2800.0,-2771.8154843902503
6701,2800.0,-2771.8154843902503
6702,2800.0,-3410.6091920934996
6703,2800.0,-3410.6091920934996
6704,2800.0,-3848.9566963450006
6705,2800.0,-3848.9566963450006
6706,2800.0,-3670.7195824854994
6707,2800.0,-3670.7195824854994
6708,2800.0,-3921.6061125247497
6709,2800.0,-3921.6061125247497
6710,2800.0,-4181.6690206175
6711,2800.0,-4181.6690206175
6712,2800.0,-3988.2723806470003
6713,2800.0,-3988.2723806470003
6714,2800.0,-1917.8182979944995
6715,2800.0,-1917.8182979944995
6716,2800.0,-1806.0137861624999
6717,2800.0,-1806.0137861624999
6718,2800.0,-1449.4334760942502
6719,2800.0,-1449.4334760942502
6720,2800.0,-759.0998658582494
6721,2800.0,-759.0998658582494
6722,2800.0,-2231.514730470367
6723,2800.0,-2231.514730470367
6724,2800.0,-2998.9235296147504
6725,2800.0,-2998.9235296147504
6726,2800.0,-2003.377833040489
6727,2800.0,-2003.377833040489
6728,2800.0,-4200.0
6729,2800.0,-4200.0
6730,2800.0,-3727.9826240397497
6731,2800.0,-3727.9826240397497
6732,2800.0,-2934.757064973749
6733,2800.0,-2934.757064973749
6734,2800.0,-3121.6956510739997
6735,2800.0,-3121.6956510739997
6736,2800.0,-3754.0245595935003
6737,2800.0,-3754.0245595935003
6738,2800.0,-2421.0384986442505
6739,2800.0,-2421.0384986442505
6740,2800.0,-1605.6560352939996
6741,2800.0,-1605.6560352939996
6742,2800.0,-1141.0313353679994
6743,2800.0,-1141.0313353679994
6744,2800.0,-780.9010943412504
6745,2800.0,-780.9010943412504
6746,2800.0,-1997.7129600044996
6747,2800.0,-1997.7129600044996
6748,2800.0,-1131.1989744409993
6749,2800.0,-1131.1989744409993
6750,2800.0,-3190.876695645732
6751,2800.0,-3190.876695645732
6752,2800.0,-399.0250810709995
6753,2800.0,-399.0250810709995
6754,2800.0,31.69003094100117
6755,2800.0,31.69003094100117
6756,2800.0,-166.25947501099927
6757,2800.0,-166.25947501099927
6758,2800.0,-637.9079043884994
6759,2800.0,-637.9079043884994
6760,2800.0,-1969.7225316220001
6761,2800.0,-1969.7225316220001
6762,2800.0,-2268.6964289122493
6763,2800.0,-2268.6964289122493
6764,2800.0,-232.88310127875002
6765,2800.0,-232.88310127875002
6766,2800.0,-383.7224754862509
6767,2800.0,-383.7224754862509
6768,2800.0,-1966.9248739254645
6769,2800.0,-1966.9248739254645
6770,2800.0,-2184.1449168040003
6771,2800.0,-2184.1449168040003
6772,2800.0,-2207.1238530029996
6773,2800.0,-2207.1238530029996
6774,2800.0,-3149.825287426961
6775,2800.0,-3149.825287426961
6776,2800.0,-1704.1999454396891
6777,2800.0,-1704.1999454396891
6778,2800.0,-1552.5939670677503
6779,2800.0,-1552.5939670677503
6780,2800.0,-1433.9469100874994
6781,2800.0,-1433.9469100874994
6782,2800.0,-1776.225097604
6783,2800.0,-1776.225097604
6784,2800.0,-2863.95298971625
6785,2800.0,-2863.95298971625
6786,2800.0,-1798.0560914929997
6787,2800.0,-1798.0560914929997
6788,2800.0,-1503.6153796087501
6789,2800.0,-1503.6153796087501
6790,2800.0,-1018.7002019755
6791,2800.0,-1018.7002019755
6792,2800.0,-2333.8164582255
6793,2800.0,-2333.8164582255
6794,2800.0,-2578.9341912570003
6795,2800.0,-2578.9341912570003
6796,-331.1677628538582,-3924.2988422994495
6797,-331.1677628538582,-3924.2988422994495
6798,-1548.0028738944657,-3154.5955489542503
6799,-1548.0028738944657,-3154.5955489542503
6800,-1252.7092459502937,-3863.2909123764994
6801,-1252.7092459502937,-3863.2909123764994
6802,-2800.0,-3115.4674860782497
6803,-2800.0,-3115.4674860782497
6804,-1880.7195503834591,-3202.2923898
6805,-1880.7195503834591,-3202.2923898
6806,-1504.7278670554788,-3690.7843348812503
6807,-1504.7278670554788,-3690.7843348812503
6808,-2800.0,-3965.322594206
6809,-2800.0,-3965.322594206
6810,896.902909422728,-4164.6522444787515
6811,896.902909422728,-4164.6522444787515
6812,2800.0,-3575.9125486475004
6813,2800.0,-3575.9125486475004
6814,1601.6488255706008,-2775.79051738025
6815,1601.6488255706008,-2775.79051738025
6816,2800.0,-2368.969383825999
6817,2800.0,-2368.969383825999
6818,2800.0,-2207.095469672
6819,2800.0,-2207.095469672
6820,-2800.0,-2723.9029764708753
6821,-2800.0,-2723.9029764708753
6822,-2800.0,-2852.3981764695
6823,-2800.0,-2852.3981764695
6824,-2800.0,-2789.5016094212497
6825,-2800.0,-2789.5016094212497
6826,57.65571346555771,-3982.2730320465944
6827,57.65571346555771,-3982.2730320465944
6828,2432.9501977402233,-4200.0
6829,2432.9501977402233,-4200.0
6830,2511.80339965076,-4200.0
6831,2511.80339965076,-4200.0
6832,-2800.0,-4020.87951588375
6833,-2800.0,-4020.87951588375
6834,-2242.9673878215,-4200.0
6835,-2242.9673878215,-4200.0
6836,-1092.6939058775588,-3794.827552842
6837,-1092.6939058775588,-3794.827552842
6838,-990.5770256089181,-2687.3758598397494
6839,-990.5770256089181,-2687.3758598397494
6840,2218.5819281102395,-2493.261531561
6841,2218.5819281102395,-2493.261531561
6842,1940.015975898381,-2576.3182250315003
6843,1940.015975898381,-2576.3182250315003
6844,-2800.0,-2783.00931112675
6845,-2800.0,-2783.00931112675
6846,-2800.0,-3450.776813689251
6847,-2800.0,-3450.776813689251
6848,-2800.0,-4200.0
6849,-2800.0,-4200.0
6850,-2800.0,-4200.0
6851,-2800.0,-4200.0
6852,-2800.0,-4200.0
6853,-2800.0,-4200.0
6854,-2800.0,-4200.0
6855,-2800.0,-4200.0
6856,-2800.0,-4200.0
6857,-2800.0,-4200.0
6858,-2800.0,-4200.0
6859,-2800.0,-4200.0
6860,-2800.0,-4149.60026900525
6861,-2800.0,-4149.60026900525
6862,-2800.0,-3287.38423374525
6863,-2800.0,-3287.38423374525
6864,-2800.0,-2749.03468991475
6865,-2800.0,-2749.03468991475
6866,-2800.0,-2836.991740612
6867,-2800.0,-2836.991740612
6868,-2800.0,-2739.2093674695006
6869,-2800.0,-2739.2093674695006
6870,-2800.0,-3471.0692229089996
6871,-2800.0,-3471.0692229089996
6872,-2800.0,-4093.42146925775
6873,-2800.0,-4093.42146925775
6874,-2800.0,-4008.8429636545006
6875,-2800.0,-4008.8429636545006
6876,-2800.0,-4200.0
6877,-2800.0,-4200.0
6878,-2800.0,-4200.0
6879,-2800.0,-4200.0
6880,-2800.0,-4200.0
6881,-2800.0,-4200.0
6882,-2800.0,-1703.3008337971532
6883,-2800.0,-1703.3008337971532
6884,-796.8493030626332,22.44828483750007
6885,-796.8493030626332,22.44828483750007
6886,-2800.0,5.041601661962886
6887,-2800.0,5.041601661962886
6888,2800.0,127.52774603438593
6889,2800.0,127.52774603438593
6890,2041.0498708147604,-933.2512569404735
6891,2041.0498708147604,-933.2512569404735
6892,-2113.4313002934005,1705.9279794107497
6893,-2113.4313002934005,1705.9279794107497
6894,-26.413196578742827,1276.3660575880003
6895,-26.413196578742827,1276.3660575880003
6896,-805.7417320255872,671.0014889650001
6897,-805.7417320255872,671.0014889650001
6898,-2800.0,-3549.5937526755
6899,-2800.0,-3549.5937526755
6900,-2800.0,-3302.88862462175
6901,-2800.0,-3302.88862462175
6902,-2800.0,-4009.06283110975
6903,-2800.0,-4009.06283110975
6904,-1870.0449299718448,642.2652279250005
6905,-1870.0449299718448,642.2652279250005
6906,2800.0,-78.94522490024974
6907,2800.0,-78.94522490024974
6908,2800.0,772.6719775562487
6909,2800.0,772.6719775562487
6910,1320.061749639532,2057.931340001751
6911,1320.061749639532,2057.931340001751
6912,-556.8844290314792,88.46467390600083
6913,-556.8844290314792,88.46467390600083
6914,-1483.9133436465982,-1605.74956993975
6915,-1483.9133436465982,-1605.74956993975
6916,-2800.0,-1132.6452009080003
6917,-2800.0,-1132.6452009080003
6918,-2800.0,-295.74417004274983
6919,-2800.0,-295.74417004274983
6920,-2800.0,169.6017828840004
6921,-2800.0,169.6017828840004
6922,-2800.0,-340.62377178792667
6923,-2800.0,-340.62377178792667
6924,-2800.0,-1757.1073823882498
6925,-2800.0,-1757.1073823882498
6926,-2800.0,-63.30380843950479
