Timestep,Turbine_ES_MW,Turbine_FR_MW,Turbine_EU_MW
6337,2110.406767368765,0.0,0.0
6338,0.0,0.0,0.0
6339,0.0,0.0,0.0
6340,0.0,778.5719188509393,0.0
6341,0.0,778.5719188509393,0.0
6342,0.0,4833.8453290202,0.0
6343,0.0,4833.8453290202,0.0
6344,0.0,547.1641031564795,0.0
6345,0.0,547.1641031564795,0.0
6346,0.0,0.0,0.0
6347,0.0,0.0,0.0
6348,0.0,0.0,0.0
6349,0.0,0.0,0.0
6350,0.0,0.0,0.0
6351,0.0,0.0,0.0
6352,0.0,3257.99286236202,0.0
6353,0.0,3257.99286236202,0.0
6354,2465.6207571604446,4566.588683480641,0.0
6355,2465.6207571604446,4566.588683480641,0.0
6356,0.0,3553.367002652958,0.0
6357,0.0,3553.367002652958,0.0
6358,0.0,0.0,0.0
6359,0.0,0.0,0.0
6360,0.0,0.0,0.0
6361,0.0,0.0,0.0
6362,0.0,0.0,0.0
6363,0.0,0.0,0.0
6364,0.0,2054.6430584311383,0.0
6365,0.0,2054.6430584311383,0.0
6366,0.0,3954.721162526639,0.0
6367,0.0,3954.721162526639,0.0
6368,0.0,163.25052684898037,0.0
6369,0.0,163.25052684898037,0.0
6370,0.0,0.0,0.0
6371,0.0,0.0,0.0
6372,0.0,0.0,0.0
6373,0.0,0.0,0.0
6374,0.0,0.0,0.0
6375,0.0,0.0,0.0
6376,0.0,4316.60057293184,0.0
6377,0.0,4316.60057293184,0.0
6378,2335.857275881841,4386.4850555579,0.0
6379,2335.857275881841,4386.4850555579,0.0
6380,5243.816529540098,3474.8865111088,0.0
6381,5243.816529540098,3474.8865111088,0.0
6382,4270.448648877786,0.0,0.0
6383,4270.448648877786,0.0,0.0
6384,6940.97,0.0,0.0
6385,6940.97,0.0,0.0
6386,6940.97,0.0,0.0
6387,6940.97,0.0,0.0
6388,5480.301525452513,479.70047589439855,0.0
6389,5480.301525452513,479.70047589439855,0.0
6390,6940.97,7754.3953166095,0.0
6391,6940.97,7754.3953166095,0.0
6392,4126.127454525886,3755.1475192218204,0.0
6393,4126.127454525886,3755.1475192218204,0.0
6394,0.0,1178.2797915203191,0.0
6395,0.0,1178.2797915203191,0.0
6396,0.0,0.0,0.0
6397,0.0,0.0,0.0
6398,0.0,0.0,0.0
6399,0.0,0.0,0.0
6400,4086.187200030865,3340.612332041499,0.0
6401,4086.187200030865,3340.612332041499,0.0
6402,6940.97,2880.614262408699,0.0
6403,6940.97,2880.614262408699,0.0
6404,6940.97,1745.2925647993397,0.0
6405,6940.97,1745.2925647993397,0.0
6406,6940.97,0.0,0.0
6407,6940.97,0.0,0.0
6408,6940.97,0.0,0.0
6409,6940.97,0.0,0.0
6410,6940.97,0.0,0.0
6411,6940.97,0.0,0.0
6412,6940.97,0.0,0.0
6413,6940.97,0.0,0.0
6414,6940.97,0.0,0.0
6415,6940.97,0.0,0.0
6416,6129.06326505821,0.0,0.0
6417,6129.06326505821,0.0,0.0
6418,0.0,0.0,0.0
6419,0.0,0.0,0.0
6420,4076.523789002806,0.0,0.0
6421,4076.523789002806,0.0,0.0
6422,6940.97,0.0,0.0
6423,6940.97,0.0,0.0
6424,6940.97,0.0,0.0
6425,6940.97,0.0,0.0
6426,6940.97,0.0,0.0
6427,6940.97,0.0,0.0
6428,6940.97,0.0,0.0
6429,6940.97,0.0,0.0
6430,6940.97,0.0,0.0
6431,6940.97,0.0,0.0
6432,6940.97,0.0,0.0
6433,6940.97,0.0,0.0
6434,6940.97,0.0,0.0
6435,6940.97,0.0,0.0
6436,5891.294318781194,0.0,0.0
6437,5891.294318781194,0.0,0.0
6438,6211.437253624268,0.0,0.0
6439,6211.437253624268,0.0,0.0
6440,2849.415934202196,0.0,0.0
6441,2849.415934202196,0.0,0.0
6442,0.0,0.0,0.0
6443,0.0,0.0,0.0
6444,0.0,0.0,0.0
6445,0.0,0.0,0.0
6446,0.0,0.0,0.0
6447,0.0,0.0,0.0
6448,336.757550047173,0.0,0.0
6449,336.757550047173,0.0,0.0
6450,6940.97,0.0,0.0
6451,6940.97,0.0,0.0
6452,6940.97,0.0,0.0
6453,6940.97,0.0,0.0
6454,6940.97,0.0,0.0
6455,6940.97,0.0,0.0
6456,6449.0790146188065,0.0,0.0
6457,6449.0790146188065,0.0,0.0
6458,4384.0377342621505,0.0,0.0
6459,4384.0377342621505,0.0,0.0
6460,2587.7346170357473,0.0,0.0
6461,2587.7346170357473,0.0,0.0
6462,3892.9548953457524,3171.890422165139,0.0
6463,3892.9548953457524,3171.890422165139,0.0
6464,1698.1384356796348,0.0,0.0
6465,1698.1384356796348,0.0,0.0
6466,0.0,0.0,0.0
6467,0.0,0.0,0.0
6468,0.0,0.0,0.0
6469,0.0,0.0,0.0
6470,0.0,0.0,0.0
6471,0.0,0.0,0.0
6472,3833.120631921467,0.0,0.0
6473,3833.120631921467,0.0,0.0
6474,6940.97,0.0,0.0
6475,6940.97,0.0,0.0
6476,6940.97,0.0,0.0
6477,6940.97,0.0,0.0
6478,6940.97,0.0,0.0
6479,6940.97,0.0,0.0
6480,6940.97,0.0,0.0
6481,6940.97,0.0,0.0
6482,6940.97,0.0,0.0
6483,6940.97,0.0,0.0
6484,5584.148553244214,0.0,0.0
6485,5584.148553244214,0.0,0.0
6486,5265.939640100936,2607.648604628119,0.0
6487,5265.939640100936,2607.648604628119,0.0
6488,478.90151993415566,0.0,0.0
6489,478.90151993415566,0.0,0.0
6490,0.0,0.0,0.0
6491,0.0,0.0,0.0
6492,0.0,0.0,0.0
6493,0.0,0.0,0.0
6494,0.0,0.0,0.0
6495,0.0,0.0,0.0
6496,165.48776919449665,0.0,0.0
6497,165.48776919449665,0.0,0.0
6498,3764.454450076475,0.0,0.0
6499,3764.454450076475,0.0,0.0
6500,2845.302647386945,0.0,0.0
6501,2845.302647386945,0.0,0.0
6502,0.0,0.0,0.0
6503,0.0,0.0,0.0
6504,6865.589809118535,0.0,0.0
6505,6865.589809118535,0.0,0.0
6506,5899.909349683221,0.0,0.0
6507,5899.909349683221,0.0,0.0
6508,4382.294149673512,0.0,0.0
6509,4382.294149673512,0.0,0.0
6510,4102.852417315997,3714.2602222322985,0.0
6511,4102.852417315997,3714.2602222322985,0.0
6512,0.0,0.0,0.0
6513,0.0,0.0,0.0
6514,0.0,0.0,0.0
6515,0.0,0.0,0.0
6516,0.0,0.0,0.0
6517,0.0,0.0,0.0
6518,0.0,0.0,0.0
6519,0.0,0.0,0.0
6520,0.0,0.0,0.0
6521,0.0,0.0,0.0
6522,6940.97,0.0,0.0
6523,6940.97,0.0,0.0
6524,6940.97,0.0,0.0
6525,6940.97,0.0,0.0
6526,6940.97,0.0,0.0
6527,6940.97,0.0,0.0
6528,6940.97,0.0,0.0
6529,6940.97,0.0,0.0
6530,6940.97,0.0,0.0
6531,6940.97,0.0,0.0
6532,6940.97,2159.6563826143793,0.0
6533,6940.97,2159.6563826143793,0.0
6534,6940.97,5255.380864313338,0.0
6535,6940.97,5255.380864313338,0.0
6536,5415.656480961052,0.0,0.0
6537,5415.656480961052,0.0,0.0
6538,0.0,0.0,0.0
6539,0.0,0.0,0.0
6540,0.0,0.0,0.0
6541,0.0,0.0,0.0
6542,0.0,0.0,0.0
6543,0.0,0.0,0.0
6544,832.658449063545,458.69226655003877,0.0
6545,832.658449063545,458.69226655003877,0.0
6546,6940.97,679.6932864008377,0.0
6547,6940.97,679.6932864008377,0.0
6548,6940.97,1122.781176227938,0.0
6549,6940.97,1122.781176227938,0.0
6550,6940.97,0.0,0.0
6551,6940.97,0.0,0.0
6552,6940.97,808.0,0.0
6553,6940.97,808.0,0.0
6554,6940.97,803.5,0.0
6555,6940.97,803.5,0.0
6556,6940.97,4722.471312194579,0.0
6557,6940.97,4722.471312194579,0.0
6558,6940.97,8787.34,0.0
6559,6940.97,8787.34,0.0
6560,6030.688388361374,5932.10103552142,0.0
6561,6030.688388361374,5932.10103552142,0.0
6562,0.0,2593.3862914294205,0.0
6563,0.0,2593.3862914294205,0.0
6564,0.0,758.5300921229209,0.0
6565,0.0,758.5300921229209,0.0
6566,0.0,1398.0653167921591,0.0
6567,0.0,1398.0653167921591,0.0
6568,35.69724882187711,6713.137692937578,0.0
6569,35.69724882187711,6713.137692937578,0.0
6570,6940.97,6837.033622031358,0.0
6571,6940.97,6837.033622031358,0.0
6572,6940.97,8787.34,0.0
6573,6940.97,8787.34,0.0
6574,6940.97,3051.3194500335994,0.0
6575,6940.97,3051.3194500335994,0.0
6576,6940.97,0.0,0.0
6577,6940.97,0.0,0.0
6578,6940.97,0.0,0.0
6579,6940.97,0.0,0.0
6580,6940.97,0.0,0.0
6581,6940.97,0.0,0.0
6582,6940.97,2596.6701263916984,0.0
6583,6940.97,2596.6701263916984,0.0
6584,6940.97,1485.5994954358794,0.0
6585,6940.97,1485.5994954358794,0.0
6586,4021.7405647472815,552.9938358612799,0.0
6587,4021.7405647472815,552.9938358612799,0.0
6588,0.0,0.0,0.0
6589,0.0,0.0,0.0
6590,0.0,0.0,0.0
6591,0.0,0.0,0.0
6592,6255.063658730182,8787.34,0.0
6593,6255.063658730182,8787.34,0.0
6594,6940.97,2841.2405703730783,0.0
6595,6940.97,2841.2405703730783,0.0
6596,6940.97,3554.391302970658,0.0
6597,6940.97,3554.391302970658,0.0
6598,6940.97,447.30608995341936,0.0
6599,6940.97,447.30608995341936,0.0
6600,6940.97,0.0,0.0
6601,6940.97,0.0,0.0
6602,4009.9984304738236,0.0,0.0
6603,4009.9984304738236,0.0,0.0
6604,0.0,0.0,0.0
6605,0.0,0.0,0.0
6606,0.0,0.0,0.0
6607,0.0,0.0,0.0
6608,0.0,0.0,0.0
6609,0.0,0.0,0.0
6610,0.0,0.0,0.0
6611,0.0,0.0,0.0
6612,0.0,0.0,0.0
6613,0.0,0.0,0.0
6614,0.0,0.0,0.0
6615,0.0,0.0,0.0
6616,0.0,0.0,0.0
6617,0.0,0.0,0.0
6618,0.0,0.0,0.0
6619,0.0,0.0,0.0
6620,0.0,0.0,0.0
6621,0.0,0.0,0.0
6622,0.0,0.0,0.0
6623,0.0,0.0,0.0
6624,0.0,0.0,0.0
6625,0.0,0.0,0.0
6626,0.0,0.0,0.0
6627,0.0,0.0,0.0
6628,0.0,0.0,0.0
6629,0.0,0.0,0.0
6630,0.0,4321.2905950470995,0.0
6631,0.0,4321.2905950470995,0.0
6632,0.0,4355.07931996242,0.0
6633,0.0,4355.07931996242,0.0
6634,0.0,0.0,0.0
6635,0.0,0.0,0.0
6636,0.0,0.0,0.0
6637,0.0,0.0,0.0
6638,0.0,0.0,0.0
6639,0.0,0.0,0.0
6640,0.0,5610.4183804613,0.0
6641,0.0,5610.4183804613,0.0
6642,0.0,2155.259379628158,0.0
6643,0.0,2155.259379628158,0.0
6644,0.0,0.0,0.0
6645,0.0,0.0,0.0
6646,0.0,0.0,0.0
6647,0.0,0.0,0.0
6648,0.0,0.0,0.0
6649,0.0,0.0,0.0
6650,0.0,0.0,0.0
6651,0.0,0.0,0.0
6652,0.0,0.0,0.0
6653,0.0,0.0,0.0
6654,0.0,8787.34,0.0
6655,0.0,8787.34,0.0
6656,0.0,2333.2334339451045,0.0
6657,0.0,2333.2334339451045,0.0
6658,0.0,0.0,0.0
6659,0.0,0.0,0.0
6660,0.0,0.0,0.0
6661,0.0,0.0,0.0
6662,0.0,0.0,0.0
6663,0.0,0.0,0.0
6664,0.0,0.0,0.0
6665,0.0,0.0,0.0
6666,0.0,0.0,0.0
6667,0.0,0.0,0.0
6668,0.0,0.0,0.0
6669,0.0,0.0,0.0
6670,0.0,0.0,0.0
6671,0.0,0.0,0.0
6672,0.0,0.0,0.0
6673,0.0,0.0,0.0
6674,0.0,0.0,0.0
6675,0.0,0.0,0.0
6676,0.0,0.0,0.0
6677,0.0,0.0,0.0
6678,0.0,1033.1126569060798,0.0
6679,0.0,1033.1126569060798,0.0
6680,0.0,0.0,0.0
6681,0.0,0.0,0.0
6682,0.0,0.0,0.0
6683,0.0,0.0,0.0
6684,0.0,2982.0,0.0
6685,0.0,2982.0,0.0
6686,0.0,0.0,0.0
6687,0.0,0.0,0.0
6688,0.0,3873.801466790111,0.0
6689,0.0,3873.801466790111,0.0
6690,0.0,1026.3539202588145,0.0
6691,0.0,1026.3539202588145,0.0
6692,0.0,3508.8446129512195,0.0
6693,0.0,3508.8446129512195,0.0
6694,0.0,0.0,0.0
6695,0.0,0.0,0.0
6696,0.0,0.0,0.0
6697,0.0,0.0,0.0
6698,0.0,0.0,0.0
6699,0.0,0.0,0.0
6700,0.0,4115.847542562755,0.0
6701,0.0,4115.847542562755,0.0
6702,0.0,5008.837315864581,0.0
6703,0.0,5008.837315864581,0.0
6704,0.0,727.6058841611193,0.0
6705,0.0,727.6058841611193,0.0
6706,0.0,0.0,0.0
6707,0.0,0.0,0.0
6708,0.0,1362.2297881361392,0.0
6709,0.0,1362.2297881361392,0.0
6710,0.0,2099.4794692752403,0.0
6711,0.0,2099.4794692752403,0.0
6712,0.0,3518.5166754601996,3434.910060327784
6713,0.0,3518.5166754601996,3434.910060327784
6714,489.520478495082,2411.10116947604,0.0
6715,489.520478495082,2411.10116947604,0.0
6716,3340.6201076047973,2412.882155063795,0.0
6717,3340.6201076047973,2412.882155063795,0.0
6718,1954.6439777600563,0.0,0.0
6719,1954.6439777600563,0.0,0.0
6720,6940.97,1953.0,0.0
6721,6940.97,1953.0,0.0
6722,6940.97,0.0,0.0
6723,6940.97,0.0,0.0
6724,6940.97,8449.877698367462,0.0
6725,6940.97,8449.877698367462,0.0
6726,6940.97,8787.34,9405.271322766283
6727,6940.97,8787.34,9405.271322766283
6728,6940.97,5353.5567276813,0.0
6729,6940.97,5353.5567276813,0.0
6730,4868.321517462732,937.5026892927599,0.0
6731,4868.321517462732,937.5026892927599,0.0
6732,4582.457478944091,0.0,0.0
6733,4582.457478944091,0.0,0.0
6734,6822.80689576582,0.0,0.0
6735,6822.80689576582,0.0,0.0
6736,6940.97,4731.7001898204,0.0
6737,6940.97,4731.7001898204,0.0
6738,6940.97,2995.613449803841,0.0
6739,6940.97,2995.613449803841,0.0
6740,6940.97,1996.0725131278596,0.0
6741,6940.97,1996.0725131278596,0.0
6742,6940.97,0.0,0.0
6743,6940.97,0.0,0.0
6744,6940.97,0.0,0.0
6745,6940.97,0.0,0.0
6746,6278.532270426904,0.0,0.0
6747,6278.532270426904,0.0,0.0
6748,3531.5794923805943,0.0,0.0
6749,3531.5794923805943,0.0,0.0
6750,6940.97,0.0,0.0
6751,6940.97,0.0,0.0
6752,2172.410987740667,1578.0453953122415,0.0
6753,2172.410987740667,1578.0453953122415,0.0
6754,0.0,0.0,0.0
6755,0.0,0.0,0.0
6756,0.0,0.0,0.0
6757,0.0,0.0,0.0
6758,0.0,0.0,0.0
6759,0.0,0.0,0.0
6760,6940.97,0.0,0.0
6761,6940.97,0.0,0.0
6762,6940.97,0.0,0.0
6763,6940.97,0.0,0.0
6764,6940.97,0.0,32266.577412635088
6765,6940.97,0.0,32266.577412635088
6766,6940.97,2519.7913365941786,0.0
6767,6940.97,2519.7913365941786,0.0
6768,6940.97,0.0,0.0
6769,6940.97,0.0,0.0
6770,6000.947426191162,0.0,0.0
6771,6000.947426191162,0.0,0.0
6772,4790.56842508947,0.0,0.0
6773,4790.56842508947,0.0,0.0
6774,6940.97,0.0,0.0
6775,6940.97,0.0,0.0
6776,6940.97,0.0,0.0
6777,6940.97,0.0,0.0
6778,1529.7762937419952,0.0,0.0
6779,1529.7762937419952,0.0,0.0
6780,0.0,0.0,0.0
6781,0.0,0.0,0.0
6782,0.0,0.0,0.0
6783,0.0,0.0,0.0
6784,6042.5062993397005,0.0,0.0
6785,6042.5062993397005,0.0,0.0
6786,6940.97,1605.5,0.0
6787,6940.97,1605.5,0.0
6788,6940.97,1686.5,24149.252499997616
6789,6940.97,1686.5,24149.252499997616
6790,6940.97,3085.5,19412.302499994636
6791,6940.97,3085.5,19412.302499994636
6792,6864.344128078599,0.0,18671.68250000477
6793,6864.344128078599,0.0,18671.68250000477
6794,4530.61774032342,0.0,21169.704999998212
6795,4530.61774032342,0.0,21169.704999998212
6796,6940.97,2465.5,32681.23749999702
6797,6940.97,2465.5,32681.23749999702
6798,6940.97,5910.966560540313,67332.54550001025
6799,6940.97,5910.966560540313,67332.54550001025
6800,6940.97,4556.895470792539,70364.3
6801,6940.97,4556.895470792539,70364.3
6802,4869.154834293921,0.0,0.0
6803,4869.154834293921,0.0,0.0
6804,190.94679891183023,0.0,0.0
6805,190.94679891183023,0.0,0.0
6806,717.3594507494445,0.0,33296.135000005364
6807,717.3594507494445,0.0,33296.135000005364
6808,5502.749435100568,3283.743803441099,37366.92350000143
6809,5502.749435100568,3283.743803441099,37366.92350000143
6810,6940.97,3923.0722049807664,50990.87399999797
6811,6940.97,3923.0722049807664,50990.87399999797
6812,6940.97,5558.91746009224,70364.3
6813,6940.97,5558.91746009224,70364.3
6814,6940.97,0.0,0.0
6815,6940.97,0.0,0.0
6816,3108.850489393726,0.0,0.0
6817,3108.850489393726,0.0,0.0
6818,434.7208000687315,0.0,0.0
6819,434.7208000687315,0.0,0.0
6820,4760.131626873375,2147.8743299670186,66284.87157341838
6821,4760.131626873375,2147.8743299670186,66284.87157341838
6822,4355.640502752112,6050.633749623519,70364.3
6823,4355.640502752112,6050.633749623519,70364.3
6824,1812.4178148073988,1121.8797938582193,70364.3
6825,1812.4178148073988,1121.8797938582193,70364.3
6826,0.0,0.0,0.0
6827,0.0,0.0,0.0
6828,0.0,0.0,0.0
6829,0.0,0.0,0.0
6830,0.0,0.0,70364.3
6831,0.0,0.0,70364.3
6832,1620.0465963226225,2334.0166267044206,13731.823426602386
6833,1620.0465963226225,2334.0166267044206,13731.823426602386
6834,6940.97,1975.5,0.0
6835,6940.97,1975.5,0.0
6836,6940.97,3084.0,70364.3
6837,6940.97,3084.0,70364.3
6838,6940.97,0.0,0.0
6839,6940.97,0.0,0.0
6840,2089.4815072385973,0.0,0.0
6841,2089.4815072385973,0.0,0.0
6842,101.94196604513672,0.0,0.0
6843,101.94196604513672,0.0,0.0
6844,2246.3170657211426,5573.595464452299,64676.776135116816
6845,2246.3170657211426,5573.595464452299,64676.776135116816
6846,1652.1757887691847,8787.34,4927.0063648889045
6847,1652.1757887691847,8787.34,4927.0063648889045
6848,0.0,4602.317175688857,35642.44499999285
6849,0.0,4602.317175688857,35642.44499999285
6850,0.0,1557.3276720267622,33733.21750000119
6851,0.0,1557.3276720267622,33733.21750000119
6852,0.0,0.0,32578.03749999404
6853,0.0,0.0,32578.03749999404
6854,0.0,660.0180792571391,32791.79500000179
6855,0.0,660.0180792571391,32791.79500000179
6856,0.0,8492.37474724034,38457.20049999654
6857,0.0,8492.37474724034,38457.20049999654
6858,5720.2671168601955,6263.251177292617,44181.09250001609
6859,5720.2671168601955,6263.251177292617,44181.09250001609
6860,6940.97,4188.421611259652,70364.3
6861,6940.97,4188.421611259652,70364.3
6862,6940.97,0.0,0.0
6863,6940.97,0.0,0.0
6864,6940.97,0.0,0.0
6865,6940.97,0.0,0.0
6866,6940.97,0.0,0.0
6867,6940.97,0.0,0.0
6868,6424.203653699562,6350.323755262863,31847.402500003576
6869,6424.203653699562,6350.323755262863,31847.402500003576
6870,6940.97,6232.456627156487,36751.26399999857
6871,6940.97,6232.456627156487,36751.26399999857
6872,6940.97,3685.439355956687,35457.086500003934
6873,6940.97,3685.439355956687,35457.086500003934
6874,2699.0800726629022,784.5248855616828,33357.989999994636
6875,2699.0800726629022,784.5248855616828,33357.989999994636
6876,0.0,0.0,31746.94249999523
6877,0.0,0.0,31746.94249999523
6878,1493.8048332879625,0.0,31833.944999992847
6879,1493.8048332879625,0.0,31833.944999992847
6880,6940.97,6916.339679398639,40552.66250000894
6881,6940.97,6916.339679398639,40552.66250000894
6882,6940.97,5270.491983893158,70364.3
6883,6940.97,5270.491983893158,70364.3
6884,6940.97,7298.633568356446,0.0
6885,6940.97,7298.633568356446,0.0
6886,6940.97,6970.731372280259,0.0
6887,6940.97,6970.731372280259,0.0
6888,6940.97,7674.282793640317,38316.16500000656
6889,6940.97,7674.282793640317,38316.16500000656
6890,6940.97,6338.651856314158,0.0
6891,6940.97,6338.651856314158,0.0
6892,6940.97,8787.34,32459.152500003576
6893,6940.97,8787.34,32459.152500003576
6894,6940.97,8787.34,70364.3
6895,6940.97,8787.34,70364.3
6896,6940.97,8787.34,2884.0725000053644
6897,6940.97,8787.34,2884.0725000053644
6898,6940.97,6864.236223532238,33923.333499997854
6899,6940.97,6864.236223532238,33923.333499997854
6900,6940.97,4436.116755997316,70364.3
6901,6940.97,4436.116755997316,70364.3
6902,6940.97,4802.654328666838,70364.3
6903,6940.97,4802.654328666838,70364.3
6904,6940.97,8787.34,60713.01400001347
6905,6940.97,8787.34,60713.01400001347
6906,6940.97,8787.34,70364.3
6907,6940.97,8787.34,70364.3
6908,6940.97,8787.34,0.0
6909,6940.97,8787.34,0.0
6910,6940.97,8787.34,0.0
6911,6940.97,8787.34,0.0
6912,6940.97,2388.6818757800174,0.0
6913,6940.97,2388.6818757800174,0.0
6914,6940.97,0.0,0.0
6915,6940.97,0.0,0.0
6916,6940.97,716.2718879681161,0.0
6917,6940.97,716.2718879681161,0.0
6918,6940.97,4206.256053992956,0.0
6919,6940.97,4206.256053992956,0.0
6920,6940.97,2768.4087704200374,30276.453500002623
6921,6940.97,2768.4087704200374,30276.453500002623
6922,6940.97,0.0,28117.466499999166
6923,6940.97,0.0,28117.466499999166
6924,6532.166509242738,0.0,26486.810000002384
6925,6532.166509242738,0.0,26486.810000002384
6926,6940.97,0.0,28588.834999993443
6927,6940.97,0.0,28588.834999993443
6928,6940.97,4106.338056729497,34466.18099999428
6929,6940.97,4106.338056729497,34466.18099999428
6930,6940.97,3858.183691223713,57795.361500009894
6931,6940.97,3858.183691223713,57795.361500009894
6932,6940.97,3866.780278883436,70364.3
6933,6940.97,3866.780278883436,70364.3
6934,6940.97,6442.045209442023,0.0
6935,6940.97,6442.045209442023,0.0
6936,6940.97,0.0,0.0
6937,6940.97,0.0,0.0
6938,6940.97,0.0,0.0
6939,6940.97,0.0,0.0
6940,6940.97,0.0,0.0
6941,6940.97,0.0,0.0
6942,6940.97,961.1209195426418,23437.864999994636
6943,6940.97,961.1209195426418,23437.864999994636
6944,6940.97,4555.3272756904535,25257.364999994636
6945,6940.97,4555.3272756904535,25257.364999994636
6946,6940.97,0.0,24498.457499995828
6947,6940.97,0.0,24498.457499995828
6948,6940.97,0.0,23617.947500005364
6949,6940.97,0.0,23617.947500005364
6950,6940.97,0.0,26289.38750000298
6951,6940.97,0.0,26289.38750000298
6952,6940.97,151.70938391919663,32735.116500005126
6953,6940.97,151.70938391919663,32735.116500005126
6954,6940.97,1397.1601672025918,39297.31400002539
6955,6940.97,1397.1601672025918,39297.31400002539
6956,6940.97,4420.525305161533,70364.3
6957,6940.97,4420.525305161533,70364.3
6958,6940.97,0.0,0.0
6959,6940.97,0.0,0.0
6960,6940.97,1161.8180510227508,0.0
6961,6940.97,1161.8180510227508,0.0
6962,6940.97,0.0,0.0
6963,6940.97,0.0,0.0
6964,6940.97,5268.131492446977,31632.715000003576
6965,6940.97,5268.131492446977,31632.715000003576
6966,6940.97,8787.34,37326.10750000179
6967,6940.97,8787.34,37326.10750000179
6968,6940.97,8389.387595758762,35215.422499999404
6969,6940.97,8389.387595758762,35215.422499999404
6970,6940.97,73.51046626973584,33130.724000006914
6971,6940.97,73.51046626973584,33130.724000006914
6972,6940.97,0.0,32094.446500003338
6973,6940.97,0.0,32094.446500003338
6974,6940.97,0.0,32800.26250000298
6975,6940.97,0.0,32800.26250000298
6976,6940.97,8787.34,38701.56896859959
6977,6940.97,8787.34,38701.56896859959
6978,6940.97,8787.34,70364.3
6979,6940.97,8787.34,70364.3
6980,6940.97,3259.0110037792783,57428.459031403065
6981,6940.97,3259.0110037792783,57428.459031403065
6982,6940.97,3485.2702261470886,0.0
6983,6940.97,3485.2702261470886,0.0
6984,6940.97,0.0,0.0
6985,6940.97,0.0,0.0
6986,6940.97,0.0,0.0
6987,6940.97,0.0,0.0
6988,2414.5593186955375,5834.142089830877,70364.3
6989,2414.5593186955375,5834.142089830877,70364.3
6990,0.0,8787.34,70364.3
6991,0.0,8787.34,70364.3
6992,0.0,8098.2614644237165,0.0
6993,0.0,8098.2614644237165,0.0
6994,0.0,2683.661255822457,0.0
6995,0.0,2683.661255822457,0.0
6996,0.0,0.0,33695.34999999404
6997,0.0,0.0,33695.34999999404
6998,0.0,0.0,35009.47499999404
6999,0.0,0.0,35009.47499999404
7000,0.0,7555.119360816037,39784.11599999666
7001,0.0,7555.119360816037,39784.11599999666
7002,0.0,5487.025743835378,34658.00149999559
7003,0.0,5487.025743835378,34658.00149999559
7004,6940.97,5701.387942951596,26694.9375
7005,6940.97,5701.387942951596,26694.9375
7006,4551.208786216232,2466.7338512195165,41615.13749998808
7007,4551.208786216232,2466.7338512195165,41615.13749998808
7008,5821.5505815903925,0.0,0.0
7009,5821.5505815903925,0.0,0.0
7010,0.0,0.0,22536.017499998212
7011,0.0,0.0,22536.017499998212
7012,0.0,8327.684783492798,32435.142499998212
7013,0.0,8327.684783492798,32435.142499998212
7014,0.0,8787.34,36632.53000000119
7015,0.0,8787.34,36632.53000000119
7016,0.0,8787.34,34564.03149999678
7017,0.0,8787.34,34564.03149999678
7018,0.0,6549.510005798618,31927.28100000322
7019,0.0,6549.510005798618,31927.28100000322
7020,0.0,3001.179780515098,29943.939999997616
7021,0.0,3001.179780515098,29943.939999997616
7022,0.0,3023.3591787231762,30614.58750000596
7023,0.0,3023.3591787231762,30614.58750000596
7024,0.0,8597.537628616918,34651.93899999559
7025,0.0,8597.537628616918,34651.93899999559
7026,6022.37657310127,4832.368099038818,36196.96463443339
7027,6022.37657310127,4832.368099038818,36196.96463443339
7028,2315.187196820816,3704.1677633859563,58913.34686557144
7029,2315.187196820816,3704.1677633859563,58913.34686557144
7030,6940.97,192.41811166047773,0.0
7031,6940.97,192.41811166047773,0.0
7032,6940.97,0.0,0.0
7033,6940.97,0.0,0.0
7034,6940.97,0.0,0.0
7035,6940.97,0.0,0.0
7036,0.0,2611.2784480417376,28737.819999992847
7037,0.0,2611.2784480417376,28737.819999992847
7038,2922.867548066437,6998.210791686177,48660.20300000906
7039,2922.867548066437,6998.210791686177,48660.20300000906
7040,4580.368588605936,6932.515751620836,70364.3
7041,4580.368588605936,6932.515751620836,70364.3
7042,0.0,5272.741679125595,0.0
7043,0.0,5272.741679125595,0.0
7044,0.0,3521.2697093382776,0.0
7045,0.0,3521.2697093382776,0.0
7046,0.0,3611.7411278888976,27985.147499993443
7047,0.0,3611.7411278888976,27985.147499993443
7048,6054.6375506195145,8787.34,32082.49400000274
7049,6054.6375506195145,8787.34,32082.49400000274
7050,6940.97,6007.403732080318,25880.621000006795
7051,6940.97,6007.403732080318,25880.621000006795
7052,6940.97,6374.690509080418,32107.17500001192
7053,6940.97,6374.690509080418,32107.17500001192
7054,6940.97,2424.741678458997,0.0
7055,6940.97,2424.741678458997,0.0
7056,6940.97,0.0,12510.51250000298
7057,6940.97,0.0,12510.51250000298
7058,6940.97,0.0,14456.954999998212
7059,6940.97,0.0,14456.954999998212
7060,6940.97,8736.43903726019,70364.3
7061,6940.97,8736.43903726019,70364.3
7062,6940.97,8787.34,68254.2214999944
7063,6940.97,8787.34,68254.2214999944
7064,6940.97,8772.333823689958,0.0
7065,6940.97,8772.333823689958,0.0
7066,6940.97,249.17236725513385,0.0
7067,6940.97,249.17236725513385,0.0
7068,6940.97,0.0,0.0
7069,6940.97,0.0,0.0
7070,6940.97,0.0,29784.375499993563
7071,6940.97,0.0,29784.375499993563
